pair,frame,joint_angle_rms_rad,robot_rf_point_rms_m
sparse-neutral__sparse-b,216,0.15757870523618603,0.030943417814221164
sparse-neutral__sparse-b,217,0.14731161121235342,0.02844562731826185
sparse-neutral__sparse-b,218,0.13155410953692845,0.0246595111691086
sparse-neutral__sparse-b,219,0.1125084766699614,0.019896903107017055
sparse-neutral__sparse-b,220,0.09874386875893586,0.015998252063517283
sparse-neutral__sparse-b,221,0.09339490671756161,0.014188930673328468
sparse-neutral__sparse-b,222,0.0920581695819839,0.013691619621309482
sparse-neutral__sparse-b,223,0.09286606351239922,0.013612444567924145
sparse-neutral__sparse-b,224,0.09556581312526463,0.014007236447899345
sparse-neutral__sparse-b,225,0.10453775485804222,0.0164814994053815
sparse-neutral__sparse-b,226,0.121086145633749,0.020420570707082968
sparse-neutral__sparse-b,227,0.1373956184722374,0.023025639943906457
sparse-neutral__sparse-b,228,0.1465159365123139,0.02352981998299525
sparse-neutral__sparse-b,229,0.14710542025545392,0.02348961474372246
sparse-neutral__sparse-b,230,0.14761952548369708,0.023447801456098035
sparse-neutral__sparse-b,231,0.1472775001818009,0.023033417331513113
sparse-neutral__sparse-b,232,0.14488637049346023,0.021837810793326935
sparse-neutral__sparse-b,233,0.1399880323899823,0.02101125193007723
sparse-neutral__sparse-b,234,0.13124757556422206,0.01930166427277603
sparse-neutral__sparse-b,235,0.12509853760414294,0.01791940152587412
sparse-neutral__sparse-b,236,0.12438529803752,0.017629582829688715
sparse-neutral__sparse-b,237,0.12374928566315939,0.01739820886966345
sparse-neutral__sparse-b,238,0.12336290237994736,0.017275370810595762
sparse-neutral__sparse-b,239,0.12385906881192772,0.017443895535215827
sparse-neutral__sparse-b,240,0.125798869881539,0.01809094585922257
sparse-neutral__sparse-b,241,0.12909069831593462,0.01921176070723832
sparse-neutral__sparse-b,242,0.1331969942644241,0.020633645640282184
sparse-neutral__sparse-b,243,0.13721500975846876,0.021992581693008186
sparse-neutral__sparse-b,244,0.14010772411759087,0.022862146324859587
sparse-neutral__sparse-b,245,0.1413266842957637,0.022999526073495563
sparse-neutral__sparse-b,246,0.13998094864309052,0.022339732359419814
sparse-neutral__sparse-b,247,0.13326386046451205,0.020607638696668436
sparse-neutral__sparse-b,248,0.12472401201670316,0.018679128556231227
sparse-neutral__sparse-b,249,0.11987547620933636,0.017524698209716378
sparse-neutral__sparse-b,250,0.11640911195200704,0.016715497601684556
sparse-neutral__sparse-b,251,0.11518831631542983,0.01645571124749847
sparse-neutral__sparse-b,252,0.11547838797682823,0.01657145614257307
sparse-neutral__sparse-b,253,0.116311279566226,0.01680200386478603
sparse-neutral__sparse-b,254,0.11675385903122576,0.01690352500193973
sparse-neutral__sparse-b,255,0.1167191888099872,0.016863778657012617
sparse-neutral__sparse-b,256,0.11677684067396901,0.01683517848555527
sparse-neutral__sparse-b,257,0.11701364636207152,0.01685868207251932
sparse-neutral__sparse-b,258,0.11740322956089404,0.016946752121658828
sparse-neutral__sparse-b,259,0.1179652421646892,0.017092528819856498
sparse-neutral__sparse-b,260,0.11863025906746327,0.017262452717202822
sparse-neutral__sparse-b,261,0.11923567199624954,0.01739005715643995
sparse-neutral__sparse-b,262,0.11971857029609942,0.017509720205105044
sparse-neutral__sparse-b,263,0.11984151832241137,0.017541588458396592
sparse-neutral__sparse-b,264,0.11963437434022728,0.017502057859699834
sparse-neutral__sparse-b,265,0.11898624869194128,0.017365694360431255
sparse-neutral__sparse-b,266,0.11820897905328956,0.017189791726528937
sparse-neutral__sparse-b,267,0.11743816062081597,0.01701901004008814
sparse-neutral__sparse-b,268,0.11683850943442514,0.01686009229101628
sparse-neutral__sparse-b,269,0.11629989887531457,0.016774209979845193
sparse-neutral__sparse-b,270,0.11575331344725223,0.016666084505404324
sparse-neutral__sparse-b,271,0.11523555032606467,0.016565695881195015
sparse-neutral__sparse-b,272,0.11475539350900978,0.016474392860448994
sparse-neutral__sparse-b,273,0.11435012647521199,0.016400253841605695
sparse-neutral__sparse-b,274,0.11393466251347321,0.016321197327119768
sparse-neutral__sparse-b,275,0.11334576062403738,0.01626063765853074
sparse-neutral__sparse-b,276,0.11277675277720754,0.01621180807380686
sparse-neutral__sparse-b,277,0.11224844635746006,0.016168096193379358
sparse-neutral__sparse-b,278,0.11185459722046891,0.016138656376462352
sparse-neutral__sparse-b,279,0.11158436303967345,0.01612653444706845
sparse-neutral__sparse-b,280,0.1114415067017472,0.01612433814685906
sparse-neutral__sparse-b,281,0.11144909958506989,0.01614394115806089
sparse-neutral__sparse-b,282,0.11159503946999867,0.016187991703518968
sparse-neutral__sparse-b,283,0.1117627073523098,0.01622854036931456
sparse-neutral__sparse-b,284,0.1118668506179377,0.016250586637291287
sparse-neutral__sparse-b,285,0.11193360940382044,0.016258772439333238
sparse-neutral__sparse-b,286,0.11195845399539513,0.016253299949238267
sparse-neutral__sparse-b,287,0.11197155269630293,0.016239041120042146
sparse-neutral__sparse-b,288,0.11197961587204712,0.01622098146297791
sparse-neutral__sparse-b,289,0.11193054290905763,0.016185913032887602
sparse-neutral__sparse-b,290,0.11181639347479164,0.01613084491727851
sparse-neutral__sparse-b,291,0.1116771285988833,0.016066999069434984
sparse-neutral__sparse-b,292,0.11152669460120407,0.01600011811722537
sparse-neutral__sparse-b,293,0.11138926060369096,0.015937245406217236
sparse-neutral__sparse-b,294,0.11155439775720778,0.01594722412443742
sparse-neutral__sparse-b,295,0.11240276682332727,0.01613503268573375
sparse-neutral__sparse-b,296,0.1147993667994582,0.016746961488308676
sparse-neutral__sparse-b,297,0.11817923289530262,0.017734093542361568
sparse-neutral__sparse-b,298,0.12460012466275878,0.019720133042066584
sparse-neutral__sparse-b,299,0.1336005005924534,0.022682691869839747
sparse-neutral__sparse-b,300,0.1414991336429519,0.025602939057579197
sparse-neutral__sparse-b,301,0.14650619227825387,0.027729249032268897
sparse-neutral__sparse-b,302,0.15234000339972867,0.03275812233854999
sparse-neutral__sparse-b,303,0.1514847161784539,0.033893226163727426
sparse-neutral__sparse-b,304,0.1486462233090207,0.0343137587172959
sparse-neutral__sparse-b,305,0.14240731086193575,0.025474726586438436
sparse-neutral__sparse-b,306,0.13859663233564407,0.028838924745854266
sparse-neutral__sparse-b,307,0.13047578951775055,0.02088692658129823
sparse-neutral__sparse-b,308,0.1346262040089729,0.021470483893502125
sparse-neutral__sparse-b,309,0.14950904560157902,0.024940770657736717
sparse-neutral__sparse-b,310,0.15414117155589308,0.026038928493441534
sparse-neutral__sparse-b,311,0.15954277762972946,0.027358538748142862
sparse-neutral__sparse-b,312,0.16390047731984417,0.02837100428983731
sparse-neutral__sparse-b,313,0.16581348674301533,0.028806262061782703
sparse-neutral__sparse-b,314,0.1646807509995545,0.024408312749379747
sparse-neutral__sparse-b,315,0.16170876658706992,0.024175530242122312
sparse-neutral__sparse-b,316,0.15910589218246035,0.024225070018402985
sparse-neutral__sparse-b,317,0.15512764781999555,0.024224273881585764
sparse-neutral__sparse-b,318,0.155104080109381,0.025111185581112357
sparse-neutral__sparse-b,319,0.15952496490347595,0.02684243876311711
sparse-neutral__sparse-b,320,0.16311278794670467,0.028199476565089962
sparse-neutral__sparse-b,321,0.16445384153110446,0.028509601816704394
sparse-neutral__sparse-b,322,0.16376443668891874,0.027956068543651888
sparse-neutral__sparse-b,323,0.16008991890371915,0.02608848245848485
sparse-neutral__sparse-b,324,0.15414045617564687,0.024303538524763066
sparse-neutral__sparse-b,325,0.14665486167516148,0.022620954306815138
sparse-neutral__sparse-b,326,0.138336961185723,0.02104759130633042
sparse-neutral__sparse-b,327,0.13461328518385288,0.020219061770150367
sparse-neutral__sparse-b,328,0.1319975104712659,0.019770333821411707
sparse-neutral__sparse-b,329,0.13077532441268538,0.0196073336531474
sparse-neutral__sparse-b,330,0.13031382537111125,0.019538023271389673
sparse-neutral__sparse-b,331,0.12995704339417677,0.01937483842189682
sparse-neutral__sparse-b,332,0.1303602352787822,0.019743921030433566
sparse-neutral__sparse-b,333,0.13200723402036674,0.020806167000880317
sparse-neutral__sparse-b,334,0.13534457442572712,0.023124194910190847
sparse-neutral__sparse-b,335,0.13751695000878897,0.02402109713636815
sparse-neutral__sparse-b,336,0.14050596761604628,0.02518344705434495
sparse-neutral__sparse-b,337,0.14383444767110584,0.026438779411657367
sparse-neutral__sparse-b,338,0.14657980171357993,0.027429880798747083
sparse-neutral__sparse-b,339,0.1481675162677617,0.02582234573147693
sparse-neutral__sparse-b,340,0.14784835101778773,0.02463817368821205
sparse-neutral__sparse-b,341,0.14513421059498366,0.02329057159416167
sparse-neutral__sparse-b,342,0.14105801415108213,0.022029399621932087
sparse-neutral__sparse-b,343,0.13621936788706934,0.020749663632226804
sparse-neutral__sparse-b,344,0.1336461518782366,0.019992102739632783
sparse-neutral__sparse-b,345,0.1316617553212276,0.01945332142582786
sparse-neutral__sparse-b,346,0.13009621208601607,0.019046384134390054
sparse-neutral__sparse-b,347,0.12929246186414128,0.01883016708204095
sparse-neutral__sparse-b,348,0.13082790375064124,0.019118238808629836
sparse-neutral__sparse-b,349,0.13533559624482788,0.019998859963518686
sparse-neutral__sparse-b,350,0.14213567798184887,0.02126768183411793
sparse-neutral__sparse-b,351,0.14874656510643278,0.022430295370861334
sparse-neutral__sparse-b,352,0.15338967028068087,0.023219349228005438
sparse-neutral__sparse-b,353,0.15517465748505274,0.023509581372563006
sparse-neutral__sparse-b,354,0.15447468867869515,0.023385029240662793
sparse-neutral__sparse-b,355,0.15106153618638588,0.02281122865892139
sparse-neutral__sparse-b,356,0.1439083795643064,0.021682655640484185
sparse-neutral__sparse-b,357,0.1333844379225667,0.020254869448668736
sparse-neutral__sparse-b,358,0.12528501182469165,0.019051900558124647
sparse-neutral__sparse-b,359,0.12126885994397217,0.018408675278259876
sparse-neutral__sparse-b,360,0.11923977287276832,0.01808254868303036
sparse-neutral__sparse-b,361,0.11706929354809363,0.017681540814956345
sparse-neutral__sparse-b,362,0.11511822885621519,0.017269270572253616
sparse-neutral__sparse-b,363,0.11352812008250772,0.016885376238982466
sparse-neutral__sparse-b,364,0.11248493945151235,0.016622942811056574
sparse-neutral__sparse-b,365,0.11222119621550405,0.016567681636227016
sparse-neutral__sparse-b,366,0.11235789795109574,0.016572177023576985
sparse-neutral__sparse-b,367,0.11250817281939775,0.016399267751668764
sparse-neutral__sparse-b,368,0.11250443579111372,0.016198730129275415
sparse-neutral__sparse-b,369,0.11243454504425968,0.01598608729387867
sparse-neutral__sparse-b,370,0.11251126607031177,0.015752617725250984
sparse-neutral__sparse-b,371,0.11302148396607208,0.015637644507605977
sparse-neutral__sparse-b,372,0.11393773186227411,0.015641811204389046
sparse-neutral__sparse-b,373,0.11474737116097852,0.01561590342398389
sparse-neutral__sparse-b,374,0.11532216305985153,0.015622738770565196
sparse-neutral__sparse-b,375,0.11572782403528613,0.015593612509633686
sparse-neutral__sparse-b,376,0.11597711140899662,0.015567955304209447
sparse-neutral__sparse-b,377,0.11612960278899974,0.015563137442656047
sparse-neutral__sparse-b,378,0.11622372276807791,0.015558971307218372
sparse-neutral__sparse-b,379,0.11625365148640011,0.015558447179819386
sparse-neutral__sparse-b,380,0.11626325732481083,0.015567290252877543
sparse-neutral__sparse-b,381,0.11627361804752037,0.015585445802564142
sparse-neutral__sparse-b,382,0.11627860696449902,0.015610716512954752
sparse-neutral__sparse-b,383,0.11631720885692647,0.015648896337196058
sparse-neutral__sparse-b,384,0.11639050053773219,0.015697091289965777
sparse-neutral__sparse-b,385,0.11651549733953741,0.0157645486373561
sparse-neutral__sparse-b,386,0.11663664852632948,0.01583653758103411
sparse-neutral__sparse-b,387,0.11672015702368567,0.015900148653587257
sparse-neutral__sparse-b,388,0.11673439231406091,0.015952882303749777
sparse-neutral__sparse-b,389,0.11668247039996481,0.016001488818629492
sparse-neutral__sparse-b,390,0.11658751856263645,0.01604270600604353
sparse-neutral__sparse-b,391,0.11646311053335837,0.016080869109036115
sparse-neutral__sparse-b,392,0.11635312829582034,0.016117340531024864
sparse-neutral__sparse-b,393,0.11626759464954303,0.016153952365571347
sparse-neutral__sparse-b,394,0.11618792249560897,0.016181946122751846
sparse-neutral__sparse-b,395,0.11608949821329685,0.016192137559018185
sparse-neutral__sparse-b,396,0.1159294376513247,0.016179024202380612
sparse-neutral__sparse-b,397,0.1158375261402715,0.016151498011414002
sparse-neutral__sparse-b,398,0.11578206899635811,0.016126307181240487
sparse-neutral__sparse-b,399,0.11577619949922245,0.01612796934298232
sparse-neutral__sparse-b,400,0.1157653423833918,0.016121361867641418
sparse-neutral__sparse-b,401,0.11578556926022282,0.016121533842551734
sparse-neutral__sparse-b,402,0.11582994513485687,0.01613067157259911
sparse-neutral__sparse-b,403,0.11590437351519575,0.016150661931766664
sparse-neutral__sparse-b,404,0.11593778004157054,0.016168603758733878
sparse-neutral__sparse-b,405,0.11604659646870634,0.016059671123732702
sparse-neutral__sparse-b,406,0.11600670388568654,0.01598942303103397
sparse-neutral__sparse-b,407,0.1160942912227377,0.015970224698682933
sparse-neutral__sparse-b,408,0.11662484033673588,0.016068033238852832
sparse-neutral__sparse-b,409,0.11993312741615808,0.016777183379474883
sparse-neutral__sparse-b,410,0.13077409059318326,0.019227497236036565
sparse-neutral__sparse-b,411,0.14035902762325028,0.021889939005550176
sparse-neutral__sparse-b,412,0.15420454093560207,0.026700006792213436
sparse-neutral__sparse-b,413,0.1635124974100788,0.03152088607801379
sparse-neutral__sparse-b,414,0.16441652416972444,0.03430427121944088
sparse-neutral__sparse-b,415,0.16338591003880065,0.03599334423923771
sparse-neutral__sparse-b,416,0.15840187133544412,0.03378618271150323
sparse-neutral__sparse-b,417,0.1435876589553117,0.020564929549894535
sparse-neutral__sparse-b,418,0.11078581163084145,0.015253588414518182
sparse-neutral__sparse-b,419,0.06774907515732707,0.007510990900659438
sparse-neutral__sparse-b,420,0.0680980443660943,0.007835156194704781
sparse-neutral__sparse-b,421,0.06856528690763687,0.008361573998497221
sparse-neutral__sparse-b,422,0.06981127039106826,0.009449901268528918
sparse-neutral__sparse-b,423,0.07196283511568026,0.011728907675338057
sparse-neutral__sparse-b,424,0.0772246515378384,0.015851316239948232
sparse-neutral__sparse-b,425,0.07084659065199386,0.029419223272343798
sparse-neutral__sparse-b,426,0.06810198926161311,0.02110645082020879
sparse-neutral__sparse-b,427,0.06421941507513611,0.015636291897719652
sparse-neutral__sparse-b,428,0.0624506939821227,0.0118025699695062
sparse-neutral__sparse-b,429,0.0631726195779992,0.016134459003525337
sparse-neutral__sparse-b,430,0.06137888270121522,0.01096876653087137
sparse-neutral__sparse-b,431,0.06134173725668694,0.009924505900341244
sparse-neutral__sparse-b,432,0.06123797331237952,0.008743621603050004
sparse-neutral__sparse-b,433,0.061143202713094834,0.0087078255010282
sparse-neutral__sparse-b,434,0.06012538317902622,0.00763180634065402
sparse-neutral__sparse-b,435,0.05920683044169272,0.0065733989051777065
sparse-neutral__sparse-b,436,0.05864167577094039,0.005917546413047511
sparse-neutral__sparse-b,437,0.05918794062887884,0.006064194902113162
sparse-neutral__sparse-b,438,0.06031497608833665,0.006516396763155883
sparse-neutral__sparse-b,439,0.0612759763110628,0.006980591470452711
sparse-neutral__sparse-b,440,0.06172023176600974,0.007182767292975332
sparse-neutral__sparse-b,441,0.06159405386026578,0.007073771051315842
sparse-neutral__sparse-b,442,0.060857045315750806,0.0076022225287614535
sparse-neutral__sparse-b,443,0.060705653241375085,0.007920015646723488
sparse-neutral__sparse-b,444,0.06076328647799127,0.007958561960321377
sparse-neutral__sparse-b,445,0.06097797125404788,0.008348334910260375
sparse-neutral__sparse-b,446,0.06118332270248891,0.012817609918401609
sparse-neutral__sparse-b,447,0.060756838601938534,0.012066438248294672
sparse-neutral__sparse-b,448,0.0609839479927716,0.012209996372208959
sparse-neutral__sparse-b,449,0.061596033627959186,0.013078082485017295
sparse-neutral__sparse-b,450,0.06247979543191826,0.014323547451250964
sparse-neutral__sparse-b,451,0.06327803515609044,0.015402546883739413
sparse-neutral__sparse-b,452,0.06371783374801558,0.016086795041527605
sparse-neutral__sparse-b,453,0.06374874231638022,0.01633672736064327
sparse-neutral__sparse-b,454,0.06351689523216103,0.015936224328472977
sparse-neutral__sparse-b,455,0.06316709732355023,0.015277362805688838
sparse-neutral__sparse-b,456,0.06280071242955378,0.014546173033652118
sparse-neutral__sparse-b,457,0.062427433634189726,0.013681150230398358
sparse-neutral__sparse-b,458,0.06211194861873859,0.01256492427986233
sparse-neutral__sparse-b,459,0.06189584566187725,0.011474561646420132
sparse-neutral__sparse-b,460,0.0617850101898628,0.01078791380426484
sparse-neutral__sparse-b,461,0.06164049569582025,0.010331229080184032
sparse-neutral__sparse-b,462,0.06126414756135268,0.008478736220087628
sparse-neutral__sparse-b,463,0.06048810778299052,0.010966752942760064
sparse-neutral__sparse-b,464,0.06045645725940521,0.010693211244696387
sparse-neutral__sparse-b,465,0.060487488829000464,0.010579889542676132
sparse-neutral__sparse-b,466,0.0607308273340312,0.010814195356254042
sparse-neutral__sparse-b,467,0.06101422220369196,0.011080803618964703
sparse-neutral__sparse-b,468,0.06103723510448919,0.01154029360440024
sparse-neutral__sparse-b,469,0.060894979025623165,0.011777650611139596
sparse-neutral__sparse-b,470,0.06046678065936419,0.012064024564979993
sparse-neutral__sparse-b,471,0.05981428698276076,0.012139894498725318
sparse-neutral__sparse-b,472,0.059145327732625395,0.011974509881861807
sparse-neutral__sparse-b,473,0.05856936212895732,0.011707919563775059
sparse-neutral__sparse-b,474,0.05789948575129104,0.011307053947972136
sparse-neutral__sparse-b,475,0.05707589782903147,0.010774948565438255
sparse-neutral__sparse-b,476,0.0567163791476016,0.01046979559161657
sparse-neutral__sparse-b,477,0.05630803312494418,0.010112031721069127
sparse-neutral__sparse-b,478,0.055895825809335546,0.00973364009473638
sparse-neutral__sparse-b,479,0.05564469041241248,0.009475425064898254
sparse-neutral__sparse-b,480,0.05562682218339361,0.009376243959849328
sparse-neutral__sparse-b,481,0.05569695975569229,0.009263287620438007
sparse-neutral__sparse-b,482,0.055808178926092765,0.009128567604386026
sparse-neutral__sparse-b,483,0.05600497423751332,0.00899820034647027
sparse-neutral__sparse-b,484,0.05637325413869108,0.009019126522433982
sparse-neutral__sparse-b,485,0.056923377416436244,0.00916096245605816
sparse-neutral__sparse-b,486,0.057610828662382124,0.00939176212160487
sparse-neutral__sparse-b,487,0.05839857421844342,0.009791188860626895
sparse-neutral__sparse-b,488,0.059079981624064984,0.010229688298025282
sparse-neutral__sparse-b,489,0.059474645694476254,0.010506066820922384
sparse-neutral__sparse-b,490,0.059556407430544515,0.010599511093385765
sparse-neutral__sparse-b,491,0.05806061332752168,0.01157233471596808
sparse-neutral__sparse-b,492,0.057274665176449066,0.010174087021111005
sparse-neutral__sparse-b,493,0.05636720330103088,0.008172034678883413
sparse-neutral__sparse-b,494,0.055319889392315524,0.006845143519281672
sparse-neutral__sparse-b,495,0.05404112461435764,0.006083326152329244
sparse-neutral__sparse-b,496,0.05312202914053044,0.005678456048426227
sparse-neutral__sparse-b,497,0.05334887816965312,0.005712513922523297
sparse-neutral__sparse-b,498,0.053345519389213086,0.005478881074283703
sparse-neutral__sparse-b,499,0.05328457288330523,0.005426543321571719
sparse-neutral__sparse-b,500,0.05318737552027365,0.00540673650010843
sparse-neutral__sparse-b,501,0.05304097737545146,0.005411257969818465
sparse-neutral__sparse-b,502,0.05290030469177487,0.005436131198170676
sparse-neutral__sparse-b,503,0.05280154808355034,0.005479862911013673
sparse-neutral__sparse-b,504,0.05274149045501589,0.005532254282582704
sparse-neutral__sparse-b,505,0.05270843925075348,0.0055676731648198275
sparse-neutral__sparse-b,506,0.052682717922752254,0.005802859998255096
sparse-neutral__sparse-b,507,0.05269933998531434,0.005653989155668124
sparse-neutral__sparse-b,508,0.052711248984530376,0.005581389925787373
sparse-neutral__sparse-b,509,0.052718662396457915,0.005544899220970452
sparse-neutral__sparse-b,510,0.052751329125649386,0.00553225373523327
sparse-neutral__sparse-b,511,0.052867506012971514,0.005567723522118925
sparse-neutral__sparse-b,512,0.05314613141344357,0.005697214010653976
sparse-neutral__sparse-b,513,0.05361598367765384,0.005933769629880103
sparse-neutral__sparse-b,514,0.05431136652164212,0.006276529068308273
sparse-neutral__sparse-b,515,0.05520992023409432,0.0067095613238215505
sparse-neutral__sparse-b,516,0.05616984642125433,0.007176545273449804
sparse-neutral__sparse-b,517,0.05693729437255154,0.007571549440269451
sparse-neutral__sparse-b,518,0.05739960233620908,0.007830041955620037
sparse-neutral__sparse-b,519,0.05759104323136228,0.007957652804585144
sparse-neutral__sparse-b,520,0.05757435474043038,0.007981575953441214
sparse-neutral__sparse-b,521,0.05737967562226466,0.007843696016771972
sparse-neutral__sparse-b,522,0.05725042975544448,0.007797257642428177
sparse-neutral__sparse-b,523,0.05705954335969811,0.007758989329962446
sparse-neutral__sparse-b,524,0.05685662231984331,0.007648903303532683
sparse-neutral__sparse-b,525,0.056162368841755746,0.007292822970129143
sparse-neutral__sparse-b,526,0.05507030428352747,0.006699642537366275
sparse-neutral__sparse-b,527,0.05420363311247696,0.006193811781501485
sparse-neutral__sparse-b,528,0.05371434851282664,0.005827959283590062
sparse-neutral__sparse-b,529,0.05350511621292818,0.005533325565932737
sparse-neutral__sparse-b,530,0.05341579361141914,0.005437820416634862
sparse-neutral__sparse-b,531,0.05339551951904369,0.005351452644448934
sparse-neutral__sparse-b,532,0.05341311929559894,0.005339737027555107
sparse-neutral__sparse-b,533,0.05341841433142455,0.005326898419597106
sparse-neutral__sparse-b,534,0.053402878833557724,0.00531437032178936
sparse-neutral__sparse-b,535,0.05337318698308643,0.005305662025639192
sparse-neutral__sparse-b,536,0.053328880837710035,0.005301484184571852
sparse-neutral__sparse-b,537,0.05327639200368963,0.005300175704178587
sparse-neutral__sparse-b,538,0.05325233729732989,0.005306300841625788
sparse-neutral__sparse-b,539,0.05331529719184895,0.005341229199346685
sparse-neutral__sparse-b,540,0.05348818035458917,0.00542360342104968
sparse-neutral__sparse-b,541,0.05380350724566707,0.005583479648174203
sparse-neutral__sparse-b,542,0.05436421895818084,0.005895628973245168
sparse-neutral__sparse-b,543,0.05505424393393104,0.006352171704501803
sparse-neutral__sparse-b,544,0.05569989649305245,0.006802095743107614
sparse-neutral__sparse-b,545,0.056173786468958514,0.00712817571994587
sparse-neutral__sparse-b,546,0.055856204585001165,0.006862387662203825
sparse-neutral__sparse-b,547,0.05560893247670057,0.006454029786879368
sparse-neutral__sparse-b,548,0.05514320849039099,0.0058149750594255955
sparse-neutral__sparse-b,549,0.05445578279790109,0.004977044237039011
sparse-neutral__sparse-b,550,0.053577361820338586,0.00424486817970475
sparse-neutral__sparse-b,551,0.055065619323787056,0.006803180224989781
sparse-neutral__sparse-b,552,0.05463036499499723,0.00640643083380799
sparse-neutral__sparse-b,553,0.0550302589065465,0.006655128377460007
sparse-neutral__sparse-b,554,0.055482783326201074,0.006882287527050765
sparse-neutral__sparse-b,555,0.05570630438800532,0.006915723591121693
sparse-neutral__sparse-b,556,0.05576758681998496,0.006745758216976562
sparse-neutral__sparse-b,557,0.055635279414658914,0.005744639562252072
sparse-neutral__sparse-b,558,0.05550735540809854,0.005278016023880004
sparse-neutral__sparse-b,559,0.05535897113247341,0.00502011587903473
sparse-neutral__sparse-b,560,0.055185088321664945,0.004808834006714454
sparse-neutral__sparse-b,561,0.054981774391083205,0.0046190126251199224
sparse-neutral__sparse-b,562,0.05475917551312523,0.004440723658856436
sparse-neutral__sparse-b,563,0.05454901832388241,0.0043010180309113934
sparse-neutral__sparse-b,564,0.054370642629555065,0.004201550363525624
sparse-neutral__sparse-b,565,0.05422726875572818,0.004126414485037835
sparse-neutral__sparse-b,566,0.054269330896795885,0.004113552877143786
sparse-neutral__sparse-b,567,0.05442413413707323,0.0041318383588589466
sparse-neutral__sparse-b,568,0.05477395734747543,0.0072140454180620265
sparse-neutral__sparse-b,569,0.054551335691961134,0.004296401062856373
sparse-neutral__sparse-b,570,0.05453355246378238,0.003945987975997517
sparse-neutral__sparse-b,571,0.05440058020759569,0.0038004023201104486
sparse-neutral__sparse-b,572,0.054273418472257876,0.003730811753213429
sparse-neutral__sparse-b,573,0.05457394571215433,0.0042159551827937415
sparse-neutral__sparse-b,574,0.05458598003095251,0.004048909471597496
sparse-neutral__sparse-b,575,0.05467439401795253,0.0041849395410893655
sparse-neutral__sparse-b,576,0.05473984528955393,0.0043627865616911055
sparse-neutral__sparse-b,577,0.05477127507859267,0.004505626594847354
sparse-neutral__sparse-b,578,0.054761303850582484,0.004577344310831736
sparse-neutral__sparse-b,579,0.05472641319021735,0.004561363344270634
sparse-neutral__sparse-b,580,0.054635189200685344,0.004433118614544464
sparse-neutral__sparse-b,581,0.0543206660962663,0.004162521777774428
sparse-neutral__sparse-b,582,0.05400024224751583,0.004049001279990364
sparse-neutral__sparse-b,583,0.05386854083487686,0.004125359299086852
sparse-neutral__sparse-b,584,0.05401140737609662,0.004366654385666595
sparse-neutral__sparse-b,585,0.054426675850747924,0.004729425109553762
sparse-neutral__sparse-b,586,0.055001263950724834,0.005136253558084051
sparse-neutral__sparse-b,587,0.05543763353952865,0.005452895458524573
sparse-neutral__sparse-b,588,0.055649080417079215,0.00564396708819008
sparse-neutral__sparse-b,589,0.05563832254449461,0.005723409712963019
sparse-neutral__sparse-b,590,0.0555017121655645,0.005754115492463686
sparse-neutral__sparse-b,591,0.05538552806630002,0.00579703893042409
sparse-neutral__sparse-b,592,0.055272219082740943,0.006063710920437682
sparse-neutral__sparse-b,593,0.055280768037926795,0.006048294740353556
sparse-neutral__sparse-b,594,0.055332918583645516,0.006037443559204754
sparse-neutral__sparse-b,595,0.05539693989719349,0.006052660857645397
sparse-neutral__sparse-b,596,0.05544925777250676,0.006069203612726224
sparse-neutral__sparse-b,597,0.05546813766526956,0.0060735907061561616
sparse-neutral__sparse-b,598,0.0554673551802336,0.006054198497292328
sparse-neutral__sparse-b,599,0.05547114502537081,0.006033076384697566
sparse-a__sparse-b,0,0.16851677304468346,0.057115278714337595
sparse-a__sparse-b,1,0.1582137173791081,0.044794964598161464
sparse-a__sparse-b,2,0.15120356719391218,0.03622673518959286
sparse-a__sparse-b,3,0.14667919163499193,0.03075365754299917
sparse-a__sparse-b,4,0.14293594391772033,0.024429542091645978
sparse-a__sparse-b,5,0.140581561160322,0.01964276174966498
sparse-a__sparse-b,6,0.14026353724096682,0.017777354641031893
sparse-a__sparse-b,7,0.1433806902005821,0.018015837868569626
sparse-a__sparse-b,8,0.1488984315363314,0.01959298282272154
sparse-a__sparse-b,9,0.1518053026409307,0.0206160055309654
sparse-a__sparse-b,10,0.15128659212430948,0.020969584671704747
sparse-a__sparse-b,11,0.14941177447010795,0.021063948480757017
sparse-a__sparse-b,12,0.14742807707568292,0.02108050705788433
sparse-a__sparse-b,13,0.1456818219615464,0.021079886708098114
sparse-a__sparse-b,14,0.14422852525727228,0.02108065690621999
sparse-a__sparse-b,15,0.14303247602053715,0.021085006104507392
sparse-a__sparse-b,16,0.1420310457120897,0.021089347323146233
sparse-a__sparse-b,17,0.1411810999561472,0.021092830030853077
sparse-a__sparse-b,18,0.14048124521376076,0.021102545566965742
sparse-a__sparse-b,19,0.13989682772963968,0.021116498556748534
sparse-a__sparse-b,20,0.13940169431250782,0.02113384310533942
sparse-a__sparse-b,21,0.1389601106787977,0.021149018424846493
sparse-a__sparse-b,22,0.13610885782604537,0.021369011012673016
sparse-a__sparse-b,23,0.13488037247614743,0.021692550876324698
sparse-a__sparse-b,24,0.13438425710766855,0.022057161176919086
sparse-a__sparse-b,25,0.1364545633702617,0.022304950904959917
sparse-a__sparse-b,26,0.1361180718464155,0.022297772153542127
sparse-a__sparse-b,27,0.13577993764834415,0.022287008989603344
