label,frame,root_position_residual_m,four_ee_position_residual_m,dense_added_position_residual_m,all_declared_position_residual_m,left_wrist_position_residual_m,right_wrist_position_residual_m,left_ankle_position_residual_m,right_ankle_position_residual_m,torso_position_residual_m,head_position_residual_m,left_shoulder_position_residual_m,right_shoulder_position_residual_m,left_elbow_position_residual_m,right_elbow_position_residual_m,left_hip_position_residual_m,right_hip_position_residual_m,left_knee_position_residual_m,right_knee_position_residual_m,left_toe_position_residual_m,right_toe_position_residual_m
sparse-neutral,334,1.9226579364726924e-06,3.339938264846467e-05,0.0,2.7104037706066276e-05,6.66988814535581e-05,6.671845564179061e-05,7.224571471380215e-08,1.0794778379620376e-07,,,,,,,,,,,,
sparse-neutral,335,4.12060321248013e-05,0.001127902177402744,0.0,0.0009105629483471555,0.002031102764881705,0.0023680318688371893,6.227296675756776e-05,5.020110913451474e-05,,,,,,,,,,,,
sparse-neutral,336,4.26696048770664e-05,0.0008865461870683055,0.0,0.0007177708706300577,0.0010777880681052483,0.0022343066932493743,0.0002029758142376211,3.111417268097837e-05,,,,,,,,,,,,
sparse-neutral,337,7.051494694896917e-05,0.0005562377948057405,0.0,0.00045909322523438625,0.00046374156496241755,0.0014877896054862592,0.0002545938877937647,1.8826120980520648e-05,,,,,,,,,,,,
sparse-neutral,338,6.330663961205402e-05,0.0005035895807422484,0.0,0.00041553299251620955,0.0006902050542251817,0.0011228282508774481,0.000176886733584402,2.44382842819617e-05,,,,,,,,,,,,
sparse-neutral,339,2.038992435359013e-06,3.734634878624177e-05,0.0,3.0284877516065224e-05,7.190023349333568e-05,7.69520369300727e-05,2.6100992837608716e-07,2.7211479318261934e-07,,,,,,,,,,,,
sparse-neutral,340,2.382750149847723e-06,4.461818844091248e-05,0.0,3.6171100782699524e-05,8.539857672844443e-05,9.22956138200939e-05,4.018181778636476e-07,3.767450372479533e-07,,,,,,,,,,,,
sparse-neutral,341,1.3269156320028965e-06,2.533278491018161e-05,0.0,2.0531611054545868e-05,4.8181627238610327e-05,5.263383462106435e-05,2.701891614607432e-07,2.454886195910357e-07,,,,,,,,,,,,
sparse-neutral,342,2.604957912788048e-06,5.0284969529636304e-05,0.0,4.074896720626665e-05,9.537628827353649e-05,0.00010467489647510759,5.731610694071702e-07,5.155323004939814e-07,,,,,,,,,,,,
sparse-neutral,343,2.569512955916524e-06,5.005043026179544e-05,0.0,4.055424680061966e-05,9.559846434636202e-05,0.00010343998078425448,6.165301961424061e-07,5.467457204228488e-07,,,,,,,,,,,,
sparse-neutral,344,2.672761799807464e-06,5.240956127146402e-05,0.0,4.246220137713271e-05,0.00010093237942842638,0.00010744274089922258,6.657254022083226e-07,5.973993559987807e-07,,,,,,,,,,,,
sparse-neutral,345,1.223198710626609e-06,2.4201873309346352e-05,0.0,1.9606138389602402e-05,4.693323355598156e-05,4.926291204034203e-05,3.196035706321329e-07,2.9174407042967825e-07,,,,,,,,,,,,
sparse-neutral,346,2.463442770337985e-07,4.916106184038677e-06,0.0,3.982153802637701e-06,9.732417869510994e-06,9.805960631090997e-06,6.779114627126817e-08,5.825508928145014e-08,,,,,,,,,,,,
sparse-neutral,347,4.625433269749592e-07,9.263574062148525e-06,0.0,7.503367915113811e-06,1.7960953042386722e-05,1.885684263840066e-05,1.1749379279339175e-07,1.1900677501332908e-07,,,,,,,,,,,,
sparse-neutral,348,7.409254532175003e-06,0.00020692874483187589,0.0,0.0001670248467719357,0.00033379244911442324,0.00045401011159544434,2.606999293004558e-05,1.3842425687590311e-05,,,,,,,,,,,,
sparse-neutral,349,6.113138619168183e-06,0.00020832042385836817,0.0,0.0001678789668105282,0.00032034826331127185,0.0004510027707273235,1.6167024037540048e-05,4.5763637357337374e-05,,,,,,,,,,,,
sparse-neutral,350,2.6544062304551687e-05,0.0004021882010186217,0.0,0.0003270593732758077,0.0004171910383900103,0.0010241941365950096,2.1728518217627897e-05,0.00014563911087183917,,,,,,,,,,,,
sparse-neutral,351,4.717328080265544e-05,0.0006453073709504382,0.0,0.0005256805529208818,0.0006568097612336772,0.0016773397531874923,2.7870831704962082e-05,0.00021920913767562128,,,,,,,,,,,,
sparse-neutral,352,6.805078753036083e-05,0.0010357454518748806,0.0,0.0008422065190059767,0.0013122466996757067,0.00255940986376094,3.344193880191968e-05,0.00023788330526095642,,,,,,,,,,,,
sparse-neutral,353,8.216861598975564e-05,0.0015196519882242061,0.0,0.001232155313777316,0.0023598907454321525,0.0034744883957441956,4.375946606832974e-05,0.00020046934565214644,,,,,,,,,,,,
sparse-neutral,354,9.339719164154226e-05,0.0019901684842959216,0.0,0.0016108142257650459,0.003464884254810055,0.004249919316214783,5.645672035564265e-05,0.0001894136458032057,,,,,,,,,,,,
sparse-neutral,355,0.00010109457457414836,0.0023665149593812833,0.0,0.0019134308824198562,0.004328920695011794,0.004844689971140008,6.44697742593374e-05,0.0002279793971139926,,,,,,,,,,,,
sparse-neutral,356,0.00010533260955598778,0.0027401404204301753,0.0,0.002213178858255338,0.0051009886848680675,0.00547178613185653,8.485588551166924e-05,0.0003029309794844339,,,,,,,,,,,,
sparse-neutral,357,0.00011471502331606475,0.0025268044306056723,0.0,0.002044386549147751,0.004919012017295285,0.004948164352504643,5.2242968878951826e-05,0.00018779838374380917,,,,,,,,,,,,
sparse-neutral,358,8.888231505229044e-05,0.0018171536635159715,0.0,0.0014714993938232353,0.0036975020830400224,0.0034710406798538532,2.3261327381546114e-05,7.681056378846416e-05,,,,,,,,,,,,
sparse-neutral,359,5.4505148593960955e-05,0.001064001250576098,0.0,0.0008621020301796706,0.0023401133634021877,0.0018837320010849077,1.4128974569637726e-05,1.8030663247658473e-05,,,,,,,,,,,,
sparse-neutral,360,4.1326384621035085e-05,0.0007979341115787144,0.0,0.0006466125661871785,0.0018755294400629335,0.001282597583125848,1.792358720285677e-05,1.568583592321927e-05,,,,,,,,,,,,
sparse-neutral,361,3.723870708642121e-05,0.0007285448108277104,0.0,0.0005902835900794526,0.001707043023072562,0.0011745094266165908,1.6573094312993672e-05,1.6053699308695136e-05,,,,,,,,,,,,
sparse-neutral,362,3.7230566963766884e-05,0.0006890631242163663,0.0,0.0005586966127658464,0.001555848096500934,0.0011635743012145942,1.7948620300664923e-05,1.8881478849272603e-05,,,,,,,,,,,,
sparse-neutral,363,3.514866644133421e-05,0.0006195566765413571,0.0,0.0005026750745213525,0.0013465154393721777,0.0010969299586107604,1.781607850749252e-05,1.6965229674997744e-05,,,,,,,,,,,,
sparse-neutral,364,2.1987229758587398e-05,0.0003866960912351165,0.0,0.00031375431893981067,0.0008157311989828663,0.0007101034327526398,1.1099873190042277e-05,9.849860014917547e-06,,,,,,,,,,,,
sparse-neutral,365,7.714425703741104e-06,0.0001574001560779593,0.0,0.00012746301000311565,0.0002644693293041602,0.0003494928933522686,8.483744022105864e-06,7.154657633302509e-06,,,,,,,,,,,,
sparse-neutral,366,1.6060994441114897e-06,0.00011327696135637206,0.0,9.094278897391994e-05,8.706086658948729e-05,0.0003528913502196716,7.059813613039786e-06,6.095815003289551e-06,,,,,,,,,,,,
sparse-neutral,367,5.446136129097258e-06,0.0001545769119665146,0.0,0.00012475075679903113,0.0001965098254246426,0.000413690101246681,4.5034416357423756e-06,3.604279558992477e-06,,,,,,,,,,,,
sparse-neutral,368,9.458199431888334e-07,1.641492127930853e-05,0.0,1.3321101012084588e-05,3.2278586185634034e-05,3.312086613482008e-05,1.2498008643356881e-07,1.3525271034642656e-07,,,,,,,,,,,,
sparse-neutral,369,9.998810643338886e-07,1.753209130271065e-05,0.0,1.4225649255035297e-05,3.4333720934894355e-05,3.5487756422090554e-05,1.494194196073489e-07,1.5746843425034499e-07,,,,,,,,,,,,
sparse-neutral,370,9.440301006111893e-07,1.6719292637106205e-05,0.0,1.35642401298072e-05,3.2580728640177196e-05,3.397640188704376e-05,1.564721502014972e-07,1.6356787100237136e-07,,,,,,,,,,,,
sparse-neutral,371,8.478794104609273e-07,1.51398784912142e-05,0.0,1.2281478675063543e-05,2.9346645984934476e-05,3.090186087935642e-05,1.514381376394086e-07,1.5956896292649031e-07,,,,,,,,,,,,
sparse-neutral,372,2.0543701217903085e-06,3.688580044324043e-05,0.0,2.9919514378950406e-05,7.139827677562275e-05,7.536333581042239e-05,3.7802731096506364e-07,4.035618759515215e-07,,,,,,,,,,,,
sparse-neutral,373,1.762998246529484e-06,3.1816027201838385e-05,0.0,2.5805421410776603e-05,6.14353696288915e-05,6.511956052564007e-05,3.374630323241335e-07,3.7171562049782e-07,,,,,,,,,,,,
sparse-neutral,374,1.304004189324159e-06,2.3649874680224256e-05,0.0,1.9180700582044237e-05,4.563879410573264e-05,4.840618514942688e-05,2.592486205297513e-07,2.952708452077653e-07,,,,,,,,,,,,
sparse-neutral,375,8.992180485476765e-07,1.6374012257787744e-05,0.0,1.3279053415939731e-05,3.1631981111267684e-05,3.3464385183315524e-05,1.833177879245524e-07,2.1636494864321892e-07,,,,,,,,,,,,
sparse-neutral,376,1.7189244522260785e-06,3.158631681016983e-05,0.0,2.5612838338581082e-05,6.447670836566488e-05,6.110829161169157e-05,3.616055175239953e-07,3.9866174579888995e-07,,,,,,,,,,,,
sparse-neutral,377,3.7266675868717928e-06,8.285419160880565e-05,0.0,6.702868680441887e-05,0.0002282982714521739,9.747847923731908e-05,2.9045501847569326e-06,2.735465560972649e-06,,,,,,,,,,,,
sparse-neutral,378,1.8147366090702225e-06,6.153846410148503e-05,0.0,4.959371860300207e-05,0.00015388700465785373,8.839588162152352e-05,2.203776898734642e-06,1.6671932278282083e-06,,,,,,,,,,,,
sparse-neutral,379,3.5906583857411783e-06,5.071304756521808e-05,0.0,4.128856972932271e-05,9.585968203070312e-05,9.953127939814552e-05,3.863140783104287e-06,3.5980880489194167e-06,,,,,,,,,,,,
sparse-neutral,380,6.3724749667159804e-06,5.636845998752908e-05,0.0,4.636926298336645e-05,0.00011087803075212207,0.00010178065591492602,6.493856059212436e-06,6.321297223855778e-06,,,,,,,,,,,,
sparse-neutral,381,9.24896193110762e-06,6.795094580043775e-05,0.0,5.6210549026571716e-05,0.00014501802507303706,0.00010950549461333379,8.65693681341594e-06,8.623326701964149e-06,,,,,,,,,,,,
sparse-neutral,382,1.078399352907171e-05,6.0974386627440156e-05,0.0,5.0936308007766476e-05,0.0001418395741116026,8.0693371091332e-05,1.055243168064812e-05,1.0812169626177932e-05,,,,,,,,,,,,
sparse-neutral,383,1.0974681255568629e-05,4.523161293499161e-05,0.0,3.8380226599107013e-05,0.00011463107146772423,4.0315213945362595e-05,1.2520492802915588e-05,1.3459673523964038e-05,,,,,,,,,,,,
sparse-neutral,384,1.043402820104739e-05,6.588899254520702e-05,0.0,5.4797999676375104e-05,0.00012417422793809684,0.00010952674139470054,1.4142639904642891e-05,1.5712360943387864e-05,,,,,,,,,,,,
sparse-neutral,385,9.499589756358304e-06,0.00010947682284915263,0.0,8.948137623059378e-05,0.00020974704186995776,0.0001959668505530874,1.5026363081897045e-05,1.716703589166832e-05,,,,,,,,,,,,
sparse-neutral,386,9.330173388069993e-06,0.0001315045726610608,0.0,0.00010706969280646263,0.0002579026397374812,0.00023422700189222994,1.5797239592120823e-05,1.8091409422411216e-05,,,,,,,,,,,,
sparse-neutral,387,9.443136829521879e-06,0.0001196044718115443,0.0,9.75722048151398e-05,0.0002387278505739071,0.00020626956792043897,1.5725012539870858e-05,1.769545621196027e-05,,,,,,,,,,,,
sparse-neutral,388,1.0880386163581981e-05,8.59779764597607e-05,0.0,7.095845840052496e-05,0.00021734290950576425,9.649588638999313e-05,1.4396812131648336e-05,1.567629781163705e-05,,,,,,,,,,,,
sparse-neutral,389,1.4296962437175086e-05,0.00010256240999895536,0.0,8.49093204865993e-05,0.0002988756447746361,8.320813340187227e-05,1.3701908551641485e-05,1.4463953267671533e-05,,,,,,,,,,,,
sparse-neutral,390,1.707443525821804e-05,0.00015072565028054235,0.0,0.00012399540727607748,0.00036397528732196743,0.00021208149831564464,1.3219701318428243e-05,1.3626114166129083e-05,,,,,,,,,,,,
sparse-neutral,391,1.7342996318716623e-05,0.0001638715039838069,0.0,0.00013456580245078882,0.0003791462048500113,0.0002497030225625414,1.3117467960107267e-05,1.3519320562567599e-05,,,,,,,,,,,,
sparse-neutral,392,1.65098257372858e-05,0.00014592866036855894,0.0,0.0001200448934423043,0.00032865580571658743,0.00022518265358635955,1.4817218485400982e-05,1.5058963685887814e-05,,,,,,,,,,,,
sparse-neutral,393,1.6089367754408135e-05,0.0001269227242795423,0.0,0.00010475605297451548,0.00028386960492368733,0.00018877013107129658,1.7359856463053958e-05,1.7691304660131382e-05,,,,,,,,,,,,
sparse-neutral,394,1.5784766669865424e-05,8.135696593222083e-05,0.0,6.824252607974975e-05,0.00017865273356392486,0.00010434930234298336,2.1084928769801908e-05,2.13408990521732e-05,,,,,,,,,,,,
sparse-neutral,395,1.7816737499063447e-05,4.716670059679545e-05,0.0,4.129670797724905e-05,7.08669632598915e-05,6.487743843013562e-05,2.6522857962488846e-05,2.6399542734665823e-05,,,,,,,,,,,,
sparse-neutral,396,2.0870826388896734e-05,6.502644518453124e-05,0.0,5.619532142540436e-05,6.0461781260433736e-05,0.0001353493498267118,3.249108816599895e-05,3.1803561484980527e-05,,,,,,,,,,,,
sparse-neutral,397,2.2678327208555334e-05,0.00010731949609779321,0.0,9.039126231994563e-05,0.00013120916703004843,0.0002259026523747693,3.672102177035582e-05,3.544514321599928e-05,,,,,,,,,,,,
sparse-neutral,398,2.4617566848800288e-05,0.00013686787399849021,0.0,0.00011441781256855224,0.00017169113591842844,0.0002947118831092653,4.149340318778565e-05,3.957507377848145e-05,,,,,,,,,,,,
sparse-neutral,399,2.870633397296203e-05,0.00014472469770113015,0.0,0.00012152102495549652,0.00017920074765427174,0.00030555958049930033,4.827011609623181e-05,4.586834655471667e-05,,,,,,,,,,,,
sparse-neutral,400,3.2815797757974714e-05,0.00013802887002203407,0.0,0.0001169862555692222,0.00017978340486236652,0.00026601401719156996,5.4679939159673176e-05,5.1638118874526626e-05,,,,,,,,,,,,
sparse-neutral,401,3.596684692374869e-05,0.00013155486727564806,0.0,0.00011243726320526819,0.00016920031631694192,0.00024066422391494306,6.0550022116628205e-05,5.580490675407903e-05,,,,,,,,,,,,
sparse-neutral,402,4.025711767023771e-05,0.00015682068890908522,0.0,0.00013350797466131573,0.00019708499957845358,0.00029661714012049094,7.001367291958604e-05,6.356694301781032e-05,,,,,,,,,,,,
sparse-neutral,403,4.4398755847775236e-05,0.00022679940619485926,0.0,0.00019031927612544244,0.0002463945202992859,0.0005011217763281643,8.41966401900565e-05,7.548468796193037e-05,,,,,,,,,,,,
sparse-neutral,404,4.692074221328158e-05,0.0003744066494279746,0.0,0.00030890946798503604,0.00032429564454761466,0.0009710308400552627,0.00010716156696463596,9.513854614438527e-05,,,,,,,,,,,,
sparse-neutral,405,8.637306769069307e-07,1.4937163479390642e-05,0.0,1.21224769188939e-05,2.964322954941042e-05,2.979466945475018e-05,1.4431527304715776e-07,1.6643964035481145e-07,,,,,,,,,,,,
sparse-neutral,406,1.8337517872909758e-06,3.181233975155661e-05,0.0,2.581662215870348e-05,6.187659420689463e-05,6.471361798448211e-05,2.751532884543808e-07,3.839935263953138e-07,,,,,,,,,,,,
sparse-neutral,407,1.971077489235526e-06,3.446168005502648e-05,0.0,2.7963559541868293e-05,6.720465069556159e-05,6.99034396459239e-05,3.017823379224584e-07,4.3684754069796645e-07,,,,,,,,,,,,
sparse-neutral,408,2.2557737543934057e-06,3.988430265247332e-05,0.0,3.2358596872857336e-05,7.837181209953107e-05,8.027590469210134e-05,3.6208172095607755e-07,5.274120973048091e-07,,,,,,,,,,,,
sparse-neutral,409,2.27345515014518e-06,4.079709906169406e-05,0.0,3.309237027938428e-05,8.028936580570756e-05,8.194589831115253e-05,3.8691585433755557e-07,5.662162755785728e-07,,,,,,,,,,,,
sparse-neutral,410,0.00035583317673943055,0.0021910767174149626,0.0,0.001824028009279856,0.002426865623319281,0.0054680196434562294,0.00046149906001267076,0.00040792254287166945,,,,,,,,,,,,
sparse-neutral,411,0.0005115020792279749,0.0045467315489623366,0.0,0.0037396856550154637,0.007573711633133771,0.008689499756633013,0.0013065414681251364,0.0006171733379574261,,,,,,,,,,,,
sparse-neutral,412,0.0010995294941460593,0.009792587274201,0.0,0.008053975718190012,0.02304319198559217,0.011702668701174583,0.0032611402877674588,0.0011633481222697853,,,,,,,,,,,,
sparse-neutral,413,0.0019411826743110361,0.017525092132336134,0.0,0.014408310240731113,0.04671175623060766,0.015234380184535974,0.006297363646010165,0.0018568684681907327,,,,,,,,,,,,
sparse-neutral,414,0.0027639253430046086,0.027213944615767056,0.0,0.022323940761214568,0.07227325501924468,0.024002867151230258,0.009715250018240905,0.002864406274352379,,,,,,,,,,,,
sparse-neutral,415,0.0030529500714010466,0.04084752194591902,0.0,0.03328860757101543,0.10089138527806804,0.046211649894160094,0.011670768372304368,0.004616284239143553,,,,,,,,,,,,
sparse-neutral,416,0.0029273464616339593,0.059101469562752904,0.0,0.04786664494252911,0.13352800263475276,0.08100129729411469,0.015281576267886688,0.006595002054257499,,,,,,,,,,,,
sparse-neutral,417,0.00025296697017063906,0.006160702085835843,0.0,0.004979155062702802,0.020595120037182692,0.0037998797647032416,0.00013391887534041093,0.00011388966611702832,,,,,,,,,,,,
sparse-neutral,418,2.6134972789851094e-05,0.0006764078832660678,0.0,0.0005463533011708245,0.002500008663307811,0.00017517442274624364,2.0029651709078275e-05,1.0418795301138057e-05,,,,,,,,,,,,
sparse-neutral,419,5.3200109479964434e-05,0.0023593277248454988,0.0,0.001898102201772392,0.007319932501366633,0.0018033228311420864,0.00019836776502502455,0.00011568780184825302,,,,,,,,,,,,
sparse-neutral,420,0.0018125081001151733,0.014408987116610117,0.0,0.01188969131331113,0.029816299286120364,0.024754381363155754,0.0025694083130610563,0.000495859504103296,,,,,,,,,,,,
sparse-neutral,421,0.001698450286165958,0.01656008837344349,0.0,0.013587760755987981,0.03509004321573836,0.02771217187244765,0.0027956714980978997,0.000642466907490049,,,,,,,,,,,,
sparse-neutral,422,0.0014319280770322522,0.012411957797284247,0.0,0.010215951853233847,0.024056082402921182,0.021762226244885417,0.002390655508700823,0.0014388670326295628,,,,,,,,,,,,
sparse-neutral,423,0.0010978216470412408,0.010818036158399486,0.0,0.008873993256127836,0.007589358421493394,0.03171606184829496,0.00205609144537041,0.0019106329184391808,,,,,,,,,,,,
sparse-neutral,424,0.0008388788427378569,0.022020850027540912,0.0,0.017784455790580304,0.032311310186769054,0.051824338161887695,0.001606703863117287,0.002341047898389609,,,,,,,,,,,,
sparse-neutral,425,0.001151626588111581,0.03612933082618019,0.0,0.029133789978566464,0.06668328875583526,0.07318193423236447,0.0012586429807710203,0.003393457335750001,,,,,,,,,,,,
sparse-neutral,426,0.0006970860357391075,0.02086264005281413,0.0,0.01682952924939913,0.029839442625441557,0.04716423812446896,0.002889438145715439,0.003557441315630575,,,,,,,,,,,,
sparse-neutral,427,0.0002979190864707908,0.009283242670490606,0.0,0.007486177953686643,0.013007722632707608,0.02160121719175343,0.0013445028745100287,0.0011795279829913553,,,,,,,,,,,,
sparse-neutral,428,0.0001626473147624139,0.004893384912566892,0.0,0.003947237393005997,0.008877303582188335,0.00982518773336419,0.0005088664495926892,0.00036218188512235344,,,,,,,,,,,,
sparse-neutral,429,0.00015048730836149442,0.004218677475309606,0.0,0.003405039441919983,0.009030279542434938,0.007374019801513058,0.00023120322328191106,0.00023920733400851818,,,,,,,,,,,,
sparse-neutral,430,0.00012472063766376967,0.0034682724224296495,0.0,0.002799562065476473,0.007841031166095174,0.0058164610066734615,0.00011257813929456277,0.00010301937765539902,,,,,,,,,,,,
sparse-neutral,431,5.3251968008945864e-05,0.001173826255319172,0.0,0.0009497113978571269,0.0022143644219307624,0.002398716526805708,3.4241289495650515e-05,4.798278304456818e-05,,,,,,,,,,,,
sparse-neutral,432,6.0442247964890805e-06,0.00013330054903087064,0.0,0.00010784928418399433,0.0003026693886000349,0.00022777391024552846,1.3773489735747813e-06,1.381548304344458e-06,,,,,,,,,,,,
sparse-neutral,433,1.3953315671121155e-06,3.264760420977816e-05,0.0,2.6397149681244953e-05,5.965341921547931e-05,7.032760318295543e-05,2.0278538317714655e-07,4.0660905750074405e-07,,,,,,,,,,,,
sparse-neutral,434,3.7173302859781643e-06,9.062879040153367e-05,0.0,7.324649837842255e-05,0.00016506130694567592,0.00019598327669380374,4.7378762783158437e-07,9.967903388234488e-07,,,,,,,,,,,,
sparse-neutral,435,4.4063141807946785e-06,0.00011284907656233605,0.0,9.116052408602778e-05,0.000205640101696687,0.00024413668300816223,5.194596313417879e-07,1.100061913153212e-06,,,,,,,,,,,,
sparse-neutral,436,6.674072841606342e-06,0.0001802421029498045,0.0,0.00014552849692816487,0.0003301725521040453,0.0003885012909322442,7.575078288772006e-07,1.537060934051277e-06,,,,,,,,,,,,
sparse-neutral,437,1.8770690831080832e-05,0.0004291008542271276,0.0,0.00034703482154791826,0.00027253320432928,0.0012543971981197688,8.82354607593254e-05,0.00010123755370013612,,,,,,,,,,,,
sparse-neutral,438,0.0009542074525379123,0.0077566506341620765,0.0,0.006396161997837245,0.012961346651206879,0.014054663094210012,0.0027920439888741958,0.0012185488023572235,,,,,,,,,,,,
sparse-neutral,439,0.0013535165929843143,0.010134663402628644,0.0,0.008378434040699777,0.01903083086281683,0.016182695561259074,0.002701532287425364,0.002623594899013307,,,,,,,,,,,,
sparse-neutral,440,0.00011737420901578362,0.0032422989721633926,0.0,0.002617314019533871,0.0064529493745883165,0.00576668516360407,0.00033622279059902354,0.0004133385598621601,,,,,,,,,,,,
sparse-neutral,441,8.886719632180805e-05,0.002866769879974238,0.0,0.002311189343243752,0.0043346677652573344,0.006949997751344372,0.00010296160935406213,7.945239394118162e-05,,,,,,,,,,,,
sparse-neutral,442,7.895755146886002e-05,0.0026964047287521948,0.0,0.0021729152932955277,0.0036174589445286368,0.006979635717204336,8.816006481448513e-05,0.00010036418846131927,,,,,,,,,,,,
sparse-neutral,443,6.915950650826683e-05,0.002328086305346917,0.0,0.001876300945579187,0.003059216103071315,0.00607077140609251,7.93834511532382e-05,0.00010297426107060529,,,,,,,,,,,,
sparse-neutral,444,8.397221928771514e-05,0.002531796528284367,0.0,0.0020422316664850367,0.003726427663183108,0.0061892735282883735,8.844243240797061e-05,0.00012304248925801563,,,,,,,,,,,,
sparse-neutral,445,9.106401350260524e-05,0.0024615661278675066,0.0,0.001987465704994526,0.003930356834168791,0.005751522690418611,6.797371097624653e-05,9.641127590637652e-05,,,,,,,,,,,,
sparse-neutral,446,0.0002787098632697597,0.005850705002029457,0.0,0.004736305974277518,0.006776201953548157,0.014043063898317701,0.0017376721068851175,0.0008458820493668506,,,,,,,,,,,,
sparse-neutral,447,0.0001968898164604154,0.0073105871065337,0.0,0.005887847648519043,0.010735809336009528,0.015021840845362292,0.0016661899798695594,0.0018185082648934205,,,,,,,,,,,,
sparse-neutral,448,0.0007808515048286317,0.009036073535440683,0.0,0.007385029129318274,0.016646414933531743,0.014450381870187877,0.002012701348130596,0.003034795989912518,,,,,,,,,,,,
sparse-neutral,449,0.0007654764339011293,0.008962995125659848,0.0,0.007323491387308104,0.02151592795248563,0.011094123720231282,0.0015248872046478093,0.0017170416252746741,,,,,,,,,,,,
sparse-neutral,450,0.0008778611460623126,0.008301253464073616,0.0,0.006816575000471356,0.02186276284416966,0.009636648187056746,0.0006503774920864935,0.0010552253329815739,,,,,,,,,,,,
sparse-neutral,451,0.0009980975650465713,0.006447930952364593,0.0,0.005357964274900988,0.0163393732626991,0.007992238035137067,0.0003564245492725191,0.0011036879623496855,,,,,,,,,,,,
sparse-neutral,452,0.00044684551198169713,0.00497830644563402,0.0,0.004072014258903555,0.010109901856781928,0.009155054343379695,0.0001795977722680445,0.00046867181010641363,,,,,,,,,,,,
sparse-neutral,453,0.00033458920427358475,0.0050624356059833075,0.0,0.004116866325641363,0.010489373352669796,0.009221904888184026,0.00017088918031857154,0.00036757500276083434,,,,,,,,,,,,
sparse-neutral,454,0.0003260794590564074,0.005440613203123286,0.0,0.00441770645430991,0.011355361615015363,0.009485369226076325,0.0002455093556753637,0.000676212615726093,,,,,,,,,,,,
sparse-neutral,455,0.00032709030861574346,0.00606995152957849,0.0,0.004921379285385941,0.012477880401324607,0.010665946450324494,0.00032438848685528926,0.0008115907798095677,,,,,,,,,,,,
sparse-neutral,456,0.0003376439871058931,0.006349203202455751,0.0,0.00514689135938578,0.013120542594812707,0.011090329713712615,0.0003113731215173996,0.000874567379780284,,,,,,,,,,,,
sparse-neutral,457,0.00029341335068247033,0.005428522956375041,0.0,0.004401501035236527,0.011640428414689711,0.00910061180099917,0.00021091909934155452,0.0007621325104697286,,,,,,,,,,,,
sparse-neutral,458,0.00021876968752041184,0.0038364216010121437,0.0,0.0031128912183137976,0.008414908006247905,0.0062767372675394595,0.00013713733345296873,0.0005169037968082423,,,,,,,,,,,,
sparse-neutral,459,0.000118548033705407,0.0021059558260359892,0.0,0.0017084742675698727,0.0047191045978413285,0.0033594192238604933,8.414566758838743e-05,0.0002611538148537478,,,,,,,,,,,,
sparse-neutral,460,6.017153179945248e-05,0.0010309534030140436,0.0,0.0008367970287711253,0.0023355059193659205,0.0015590639282720543,5.2351013391052536e-05,0.0001768927510271469,,,,,,,,,,,,
sparse-neutral,461,6.519422822297925e-05,0.0005930421478306847,0.0,0.0004874725639091436,0.0008103003968142699,0.001287852174428783,4.583299986049071e-05,0.00022818302021919507,,,,,,,,,,,,
sparse-neutral,462,4.839826059106817e-07,7.573763549379485e-06,0.0,6.155807360685725e-06,1.632684015861068e-05,1.3909631121954785e-05,3.0653017249420225e-08,2.792989970305402e-08,,,,,,,,,,,,
sparse-neutral,463,9.883936842797306e-07,1.5596340179574354e-05,0.0,1.267475088051543e-05,3.3672035757796726e-05,2.860453006210339e-05,5.579930909447102e-08,5.299558930282855e-08,,,,,,,,,,,,
sparse-neutral,464,3.943023560416614e-05,0.0005594202986578636,0.0,0.00045542228604712406,0.0007825192357349557,0.0013702636388856673,5.287460351593705e-05,3.202371649489434e-05,,,,,,,,,,,,
sparse-neutral,465,6.562467638752563e-05,0.00035712755492414705,0.0,0.0002988269792168228,0.00035622598344673523,0.0008891538419374758,0.00011409048116761957,6.903991314475771e-05,,,,,,,,,,,,
sparse-neutral,466,9.793255981119875e-05,0.0005593370669930146,0.0,0.00046705616555665143,0.0006443285700185317,0.0011710314823598813,0.00032603083303883046,9.595738255481486e-05,,,,,,,,,,,,
sparse-neutral,467,0.00013289791183996905,0.0007107297071671382,0.0,0.0005951633481017045,0.0009032643222066279,0.0012364830199467942,0.0005628011530556008,0.00014037033345953027,,,,,,,,,,,,
sparse-neutral,468,0.00014862973628270291,0.0007751202609843627,0.0,0.0006498221560440308,0.0013169207312311657,0.0008506464262975279,0.000702176319944136,0.00023073756646462126,,,,,,,,,,,,
sparse-neutral,469,8.458512125350041e-07,1.4023022620063928e-05,0.0,1.1387588338558142e-05,3.079210127984108e-05,2.5261879877707976e-05,2.631745067785652e-08,1.1791872028792653e-08,,,,,,,,,,,,
sparse-neutral,470,1.0436113860588498e-06,1.803136305312304e-05,0.0,1.4633812719710204e-05,3.971053868570662e-05,3.232734991228385e-05,5.4319643810110584e-08,3.324397069157863e-08,,,,,,,,,,,,
sparse-neutral,471,9.910377893874823e-07,1.7820813062173773e-05,0.0,1.4454858007616515e-05,3.935063798656032e-05,3.1813275476448526e-05,7.129183290395965e-08,4.8046952782284403e-08,,,,,,,,,,,,
