source_frame_idx,valid,rf_kpe_all_m,rf_kpe_targeted_m,rf_kpe_untracked_m,bone_direction_error_rad,bend_plane_error_rad,root_translation_error_m,root_translation_common_scale_error_m,root_translation_native_scale_error_m,root_translation_scale_invariant_error_m,effective_root_xy_scale,root_scale_bias_fraction,root_yaw_error_rad,joint_velocity_rms_rad_s,joint_acceleration_rms_rad_s2,joint_jerk_rms_rad_s3,pose_jump_rms_m,left_foot_speed_m_s,right_foot_speed_m_s,left_source_stance,right_source_stance,left_foot_skating,right_foot_skating,foot_skating,ground_penetration_depth_m,ground_penetration_artifact,joint_limit_violation_rad,joint_limit_artifact,invalid_artifact,self_contact_count_diagnostic,artifact,artifact_causes,solve_time_s,rf_kpe_torso_m,rf_kpe_head_m,rf_kpe_left_shoulder_m,rf_kpe_right_shoulder_m,rf_kpe_left_elbow_m,rf_kpe_right_elbow_m,rf_kpe_left_wrist_m,rf_kpe_right_wrist_m,rf_kpe_left_hip_m,rf_kpe_right_hip_m,rf_kpe_left_knee_m,rf_kpe_right_knee_m,rf_kpe_left_ankle_m,rf_kpe_right_ankle_m,rf_kpe_left_toe_m,rf_kpe_right_toe_m
20,True,0.10526565205833623,0.016013824122919254,0.13501626137014186,0.4310685301466748,0.4716670214665175,1.1584312018801666e-05,1.1584312018801666e-05,1.1584312018801666e-05,1.1579109720494438e-05,0.7420440478554367,9.438707614606301e-06,0.015943660972001172,0.12255566609237198,0.12753425622640094,3.3336972338968627,0.0001927770965120271,0.00043205433198794296,0.0006910465694023561,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004980640078429133,0.19120927170854354,0.12771193825573984,0.11147084215304379,0.11292921695757942,0.07402831679617095,0.07271996613611063,0.034288792630894606,0.02633316752768669,0.1287356932180327,0.14669899461726255,0.17154198343647653,0.1963775000001603,0.0017260071770720618,0.00170732915602366,0.1433290832744437,0.14344232988813826
21,True,0.10523143663682312,0.015968005940267715,0.13498591353567493,0.43063836386831267,0.4758903846489287,1.128476049828022e-05,1.128476049828022e-05,1.128476049828022e-05,1.1278442428080569e-05,0.7420440478554367,9.438707614606301e-06,0.015491868190156357,0.11987123721568313,0.10770442654220881,2.731936504630299,0.00018868142252208053,0.0003934905281825868,0.0006977889117390821,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.00048405700363218784,0.19114718894537336,0.12759631895584803,0.11152725037691713,0.1128310776800284,0.07414217839207636,0.07261888559933496,0.03420122797269229,0.026333309429972303,0.1288667138100188,0.1465877346825824,0.17170376456818123,0.19603445010391699,0.001677948297232066,0.0016595380611742043,0.14330244667536018,0.1434729526384612
22,True,0.10518975148196456,0.01592434812157237,0.1349448859354286,0.430199577978039,0.4795220526850219,1.0955623311947632e-05,1.0955623311947632e-05,1.0955623311947632e-05,1.0948427261681526e-05,0.7420440478554367,9.438707614606301e-06,0.015035850042016463,0.11939412209166345,0.07004912584170746,3.551539628401573,0.00018658204047574038,0.0004977022722512229,0.0007206610677360871,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.00048658199375495315,0.19108737370835296,0.1274831259360247,0.11153715993649023,0.1127092716972678,0.07422985186983719,0.07247448292572477,0.034112465189671676,0.02634383730370978,0.12899529897882675,0.1464781490887231,0.1718609212690342,0.19570172979962525,0.001629703638805806,0.0016113863541022246,0.14327538234403994,0.1435058836711962
23,True,0.10513860770481591,0.015892100114557633,0.13488744356823532,0.42971514220389806,0.48292520938472494,1.0700457564638745e-05,1.0700457564638745e-05,1.0700457564638745e-05,1.0692570668606498e-05,0.7420440478554367,9.438707614606301e-06,0.014588207650311658,0.11930707927931307,0.06942957074286751,0.6818507308867695,0.00020142010754494087,0.0017324997371307306,0.0007710901284708866,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004886150127276778,0.1910284062665732,0.1273346482630696,0.11148713090616412,0.11256016706786186,0.07430067992928654,0.07228724854855102,0.034047976301550695,0.026373756287586165,0.12911957027762505,0.1463732267678255,0.17200026037822694,0.19536881588771807,0.0015830112641834816,0.0015636566049102019,0.14324840841519332,0.14354076011072875
24,True,0.10508475816712642,0.015872738582501204,0.13482209802866815,0.42920275128936086,0.48451174212269527,1.0604635114846333e-05,1.0604635114846333e-05,1.0604635114846333e-05,1.0596139096845187e-05,0.7420440478554367,9.438707614606301e-06,0.014165601112480442,0.11900257960847518,0.06419205462076027,1.9715087952658417,0.00021733174284726804,0.002059479527359265,0.0020974618060146367,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.00048438701196573675,0.19096924913227528,0.12715823908520282,0.11141012459628354,0.11240060872042255,0.07435790735279428,0.07209800147041708,0.034014547304071614,0.02641900566287998,0.12923483144896034,0.146277619976317,0.17211968527252597,0.19503721326005832,0.0015401713920450285,0.0015172299710081928,0.14322599280203832,0.14357570322672247
25,True,0.10502981789020614,0.015863495095191155,0.13475192548854448,0.42866281459719996,0.48417802934426635,1.0586288012811288e-05,1.0586288012811288e-05,1.0586288012811288e-05,1.0577517050108782e-05,0.7420440478554367,9.438707614606301e-06,0.01375593123888641,0.1183370519807464,0.0546335580550508,1.148160994610979,0.0002284189994613984,0.0027864169440895608,0.002779204237076539,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004907599941361696,0.19091146892593175,0.12694869650102578,0.11132462257784168,0.11223508821158626,0.07440706655140765,0.07193521976932853,0.03400238539849002,0.026481107802738418,0.12934572903930122,0.14618327334634126,0.1722259069544032,0.19469221150062382,0.0014990418664888971,0.0014714453130472923,0.14320400658594218,0.14360981589880056
26,True,0.10497285690361408,0.015862089542583394,0.13467644602395767,0.42812362642666346,0.48322654132443543,1.0592095524094625e-05,1.0592095524094625e-05,1.0592095524094625e-05,1.0583279583561753e-05,0.7420440478554367,9.438707614606301e-06,0.013358731071273722,0.1175832622588131,0.04150971490728761,1.1129220910444995,0.00023870075462271645,0.0015738657559260568,0.0015194534673792267,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004886559909209609,0.19085731691253013,0.12671202468437384,0.11122742416200462,0.11206069003200513,0.07444777026693626,0.07177230646836781,0.034003408271323775,0.026559313197150353,0.12945518469947612,0.14608384772774405,0.1723465492259522,0.19433406413976445,0.0014585365345947871,0.0014271001672646593,0.14318011616336776,0.14364005780496975
27,True,0.10491382342658262,0.015865134299235157,0.13459671980236512,0.4276027278152884,0.48307356548191105,1.062118486309952e-05,1.062118486309952e-05,1.062118486309952e-05,1.0612549526514248e-05,0.7420440478554367,9.438707614606301e-06,0.012975353426840197,0.1164542099032588,0.05303678075793362,1.134887464232875,0.00024820198722372993,0.0008644724861717719,0.0008998099507034741,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004854199942201376,0.19080554679753195,0.12645251338117613,0.1111241431809705,0.11187713145798309,0.0744898712931069,0.07158654592855027,0.03400867445116673,0.026648595168455243,0.12956089188853748,0.14598422614794945,0.17247516499381846,0.19398428623737918,0.0014191797548930396,0.0013840878224256191,0.14315437609831091,0.14366594022306708
28,True,0.10485583155471556,0.01586935642101541,0.13451798993261563,0.4271182748376653,0.4843528358917838,1.0670723980756462e-05,1.0670723980756462e-05,1.0670723980756462e-05,1.0662459619355132e-05,0.7420440478554367,9.438707614606301e-06,0.012603010420088268,0.11511676988822674,0.06408878278473507,0.6492160284741132,0.0002560665978882931,0.0003601915620667394,0.0007034950274910214,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004926339897792786,0.19075567364455476,0.12617496509384618,0.11102866320088571,0.11169160664809058,0.07453303961189213,0.07141082569801141,0.03401202457503095,0.02674251904499539,0.12966218490897816,0.14588575556744127,0.1726036847422708,0.1936554748685039,0.0013807853507649022,0.001342096713270408,0.14312659758910465,0.14368740761780768
29,True,0.10479092811526836,0.01587433106200452,0.13442979379968967,0.42665774188249855,0.4864282755068504,1.0724552442078912e-05,1.0724552442078912e-05,1.0724552442078912e-05,1.0716512942308483e-05,0.7420440478554367,9.438707614606301e-06,0.012222873517758082,0.11431222338058461,0.04827749818840155,1.714801368198139,0.00027577566713614285,0.0003760111690934248,0.0007127013961148114,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.00048187299398705363,0.1907072818056137,0.12585148219426762,0.11088224823210174,0.11149323841249922,0.07455710870952062,0.07122513362975488,0.03402081404961356,0.02683557578745149,0.12976275649999766,0.1457848261315503,0.172744327562225,0.1933452260030134,0.0013413337399172524,0.0012996006710357774,0.14309651773827728,0.14370737867745442
