source_frame_idx,valid,rf_kpe_all_m,rf_kpe_targeted_m,rf_kpe_untracked_m,bone_direction_error_rad,bend_plane_error_rad,root_translation_error_m,root_translation_common_scale_error_m,root_translation_native_scale_error_m,root_translation_scale_invariant_error_m,effective_root_xy_scale,root_scale_bias_fraction,root_yaw_error_rad,joint_velocity_rms_rad_s,joint_acceleration_rms_rad_s2,joint_jerk_rms_rad_s3,pose_jump_rms_m,left_foot_speed_m_s,right_foot_speed_m_s,left_source_stance,right_source_stance,left_foot_skating,right_foot_skating,foot_skating,ground_penetration_depth_m,ground_penetration_artifact,joint_limit_violation_rad,joint_limit_artifact,invalid_artifact,self_contact_count_diagnostic,artifact,artifact_causes,solve_time_s,rf_kpe_torso_m,rf_kpe_head_m,rf_kpe_left_shoulder_m,rf_kpe_right_shoulder_m,rf_kpe_left_elbow_m,rf_kpe_right_elbow_m,rf_kpe_left_wrist_m,rf_kpe_right_wrist_m,rf_kpe_left_hip_m,rf_kpe_right_hip_m,rf_kpe_left_knee_m,rf_kpe_right_knee_m,rf_kpe_left_ankle_m,rf_kpe_right_ankle_m,rf_kpe_left_toe_m,rf_kpe_right_toe_m
20,True,0.12169030897841007,0.11056389245549539,0.12539911448604832,0.09794291459089442,0.08602897872188525,0.01927026318457587,0.01927026318457587,0.019249006120532052,0.01923182285398508,0.7511247566841113,0.012246979814607206,0.0012746461289003808,0.056732501979509624,0.32449362006013305,15.837834454081571,0.00016229845753622403,0.0010900849568915073,0.00393103061641161,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09780308601330034,0.19338454082337714,0.12101728218880543,0.1021300986344916,0.10164691131638531,0.09802324327855581,0.09621468148923067,0.10343842984135447,0.10677767693554145,0.137200671702813,0.13482824516814146,0.11402452865467531,0.11336246517865141,0.11596725315143866,0.11607220989364697,0.1451171324209266,0.1478395729765261
21,True,0.12169533873174095,0.11054734505139828,0.12541133662518852,0.09792743321091359,0.08500378155433064,0.019365725559943564,0.019365725559943564,0.019345020966749654,0.01932828469064413,0.7511247566841113,0.012246979814607206,0.0012375411191023478,0.051856309199824965,0.24741465553894382,12.24471146663002,0.0001942385502412381,0.0014376613742308783,0.004458419573931914,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09946971401222982,0.19338778379598687,0.12101007420494769,0.10211260998132626,0.10168257704332515,0.09808901736438283,0.09645798517009672,0.10336629265779378,0.10678252918478243,0.1371871422930816,0.13483176535909067,0.11400409477097677,0.11337736164449727,0.11595363376860661,0.11608692459441029,0.1450330887561003,0.14776253911845003
22,True,0.12170436920736463,0.1105464284676947,0.1254236827872546,0.09801379218997672,0.08454015560729344,0.01940495075208075,0.01940495075208075,0.01938482981136337,0.01936856550346286,0.7511247566841113,0.012246979814607206,0.0008703644804410883,0.04820667577807629,0.16792843666620566,6.488457911974404,0.00014592238149539665,0.002054399550296665,0.0065887984569473505,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09754723298829049,0.19338987844405037,0.12099943684660647,0.10214675026930854,0.10166730102305437,0.09820023102584419,0.09660577955656859,0.10343715094878375,0.10672588175024386,0.13718148196603414,0.13482931590239097,0.11398775278989712,0.11337860356579658,0.11595076167139261,0.11607191950035861,0.14497474925254417,0.14772291280495972
23,True,0.12169805885470306,0.11052243570959304,0.12542326656973976,0.09804794857157641,0.08447987637896093,0.01944408947475128,0.01944408947475128,0.01942461727356287,0.019408877353055704,0.7511247566841113,0.012246979814607206,0.0005646736596076618,0.045545182961967454,0.19421237614080342,5.8712781940369805,0.0001659583148377323,0.0031039293594539463,0.00577479267672503,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.17268169901217334,0.193390625762682,0.12099799040968692,0.10211926233378524,0.10169339591510794,0.09825022435529093,0.09670432572232086,0.1034138412627183,0.10667533321093804,0.13716408189355345,0.13484010814499073,0.11397021778740381,0.11339611163831924,0.11592290566477022,0.11607766269994564,0.14485871794428296,0.14769413692945255
24,True,0.12171147314273051,0.11054259213293038,0.1254344334793306,0.0982291449052059,0.0840156559686242,0.019442621647206493,0.019442621647206493,0.019423358320411827,0.019407785755292135,0.7511247566841113,0.012246979814607206,0.0005087446949336716,0.043798502356764385,0.2317606867532314,7.897274631279208,0.00016648473193283238,0.007344515843913835,0.0031251279860537986,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09730054601095617,0.19338659118815527,0.12099365072830164,0.10207552512705134,0.1017376727520332,0.09827424769860134,0.0968960970074446,0.1034256118255557,0.10675568334853841,0.13715378258733446,0.13484991078368455,0.11395437858159038,0.113403462700535,0.11591093025316757,0.11607814310445984,0.1448367161544315,0.14765116644280363
25,True,0.12171906834941011,0.11054409522359951,0.12544405939134698,0.09830945018850969,0.08316834482485903,0.019497066004767593,0.019497066004767593,0.019478122153270553,0.019462806743704947,0.7511247566841113,0.012246979814607206,7.704992156498669e-05,0.03985736953945526,0.2623760592968118,12.335806261480604,0.0001699216008212385,0.0013685024923265753,0.0042816127200068395,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09762468899134547,0.1933808656223639,0.12096052941383745,0.10208033579438003,0.10172253669156205,0.09834140361751272,0.09704544161665754,0.10349098125177854,0.10670055740131523,0.13714670228462025,0.13486009705010257,0.11394649265275664,0.1134052517017335,0.11591710421459836,0.11606773802670588,0.14480614199941014,0.14763291425122688
26,True,0.12171804418664599,0.11050841484533648,0.1254545873004158,0.09835308396316095,0.08214527457078201,0.01944725841519519,0.01944725841519519,0.01942844315439106,0.0194132305076304,0.7511247566841113,0.012246979814607206,0.00034947741681534694,0.03884692654748742,0.25788670060291596,7.778204983303392,0.00017954534657592706,0.0029142899845063025,0.003117967605116281,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09801523698843084,0.19337602625307682,0.12092536683127425,0.10208924218394524,0.10172129949319712,0.09837167096159681,0.09714660691546656,0.10349871418205393,0.10657491280720892,0.1371396593189345,0.13487087858115543,0.11394569979214621,0.11340194664837461,0.11590756794474828,0.1160524644473348,0.1447939705661784,0.14767268005964374
27,True,0.12172345837125222,0.11050216388084647,0.12546388986805415,0.09832799185791204,0.08128916740422854,0.01943527156420907,0.01943527156420907,0.019416349597352934,0.01940104904584842,0.7511247566841113,0.012246979814607206,0.0003923817351498826,0.036556406261017346,0.19980740170827296,11.271489184577792,0.00016867800137831948,0.00940943336155267,0.0009944201056159255,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09759558402583934,0.19337216220009762,0.12089580433722404,0.1020576674594425,0.10175914558023728,0.0983819777555632,0.09731259846009302,0.10349103996956187,0.10656591527755972,0.13713039244218966,0.13488461400328391,0.11395993143107425,0.11341044729588305,0.11589220157004235,0.11605949870622188,0.1447434460356828,0.14765849141587825
28,True,0.12174288488917843,0.1105139114563792,0.12548587603344483,0.0984840410195344,0.08077170560337885,0.01936150475220119,0.01936150475220119,0.019342296236642822,0.019326762166824434,0.7511247566841113,0.012246979814607206,0.0004164835511812904,0.03658583776559506,0.21206636831831793,8.465251090520699,0.00018928405883212492,0.004709498061610792,0.005575218790652068,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09789895699941553,0.1933662175577194,0.12084533284224394,0.10208911771681563,0.10176008614529244,0.09839254024262274,0.09750612687034653,0.10350471613493038,0.1066140983638609,0.13713890893624514,0.13488364247909626,0.11395842199078389,0.11340011926193665,0.11591445924531989,0.11602237208140566,0.14486588922542945,0.14762410913280558
29,True,0.12174051434224023,0.1104981892910111,0.12548795602598328,0.09842225583810446,0.08048247667077793,0.019381862255333115,0.019381862255333115,0.019362592669894964,0.019347008048538984,0.7511247566841113,0.012246979814607206,0.0006173949747354525,0.03522495262584716,0.3141156751449595,14.937106899190976,0.00028551787635209945,0.007993046502724054,0.00036271378410673746,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09884596700430848,0.1933623225744471,0.1207850726267239,0.10205457704605429,0.10178836019322669,0.098428333797368,0.0975908102868722,0.10349544971632706,0.10655373186313102,0.1371235773364276,0.13490510582015858,0.11397909694257644,0.11341431579748991,0.11589606754252989,0.11604750804205644,0.14474767582240092,0.14767622406805372
