source_frame_idx,valid,rf_kpe_all_m,rf_kpe_targeted_m,rf_kpe_untracked_m,bone_direction_error_rad,bend_plane_error_rad,root_translation_error_m,root_translation_common_scale_error_m,root_translation_native_scale_error_m,root_translation_scale_invariant_error_m,effective_root_xy_scale,root_scale_bias_fraction,root_yaw_error_rad,joint_velocity_rms_rad_s,joint_acceleration_rms_rad_s2,joint_jerk_rms_rad_s3,pose_jump_rms_m,left_foot_speed_m_s,right_foot_speed_m_s,left_source_stance,right_source_stance,left_foot_skating,right_foot_skating,foot_skating,ground_penetration_depth_m,ground_penetration_artifact,joint_limit_violation_rad,joint_limit_artifact,invalid_artifact,self_contact_count_diagnostic,artifact,artifact_causes,solve_time_s,rf_kpe_torso_m,rf_kpe_head_m,rf_kpe_left_shoulder_m,rf_kpe_right_shoulder_m,rf_kpe_left_elbow_m,rf_kpe_right_elbow_m,rf_kpe_left_wrist_m,rf_kpe_right_wrist_m,rf_kpe_left_hip_m,rf_kpe_right_hip_m,rf_kpe_left_knee_m,rf_kpe_right_knee_m,rf_kpe_left_ankle_m,rf_kpe_right_ankle_m,rf_kpe_left_toe_m,rf_kpe_right_toe_m
20,True,0.10583791450694503,0.01804588076768334,0.1351019257533656,0.43287436706681476,0.4817643666501368,6.669249205316949e-06,6.669249205316949e-06,6.669249205316949e-06,6.699354692440201e-06,0.7420452722952992,1.1088813727688773e-05,0.028807630563022494,0.12218852137006223,0.12283309548849834,3.2597253750450057,0.000375001552456077,0.0021320766083749204,0.0020353214857133156,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.00047690299106761813,0.1926665896685276,0.12813683261402337,0.11614500635539106,0.11126985595378444,0.07209447992945735,0.07633768753866796,0.03647509078401409,0.029499646761071335,0.1187001022430274,0.15820339177661286,0.1504598225514506,0.2099623601346145,0.003105991833198444,0.003102793692449489,0.14349175045811524,0.14375522981671468
21,True,0.105777083362129,0.01789972812476715,0.1350695351079163,0.4324429917555243,0.4912152213585967,6.512067998238866e-06,6.512067998238866e-06,6.512067998238866e-06,6.542933078350618e-06,0.7420452722952992,1.1088813727688773e-05,0.027910610323792495,0.11972328480049321,0.10270909798872117,2.6990314687766115,0.00036170750805736924,0.0014569802268486404,0.0018901185976861188,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004892170254606754,0.19256273139943544,0.12798350392850333,0.11611777635919997,0.11114759795588527,0.07231703035475927,0.07608202739922054,0.036268256646478515,0.029312739437124487,0.11896388812177397,0.15789399758432893,0.15103984194018044,0.20940944977206966,0.003010653709710638,0.0030072627057549715,0.1434720556105425,0.1438445208690964
22,True,0.10570945981109175,0.017758874901129637,0.1350263214477458,0.43200190585019926,0.4982820059525816,6.5340458966852675e-06,6.5340458966852675e-06,6.5340458966852675e-06,6.5651721804679016e-06,0.7420452722952992,1.1088813727688773e-05,0.027021992531284452,0.11929836773951871,0.06514648562993636,3.4844919287432896,0.0003633715498122575,0.0021514614969972887,0.0019543783490510347,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004883549991063774,0.19246244003763713,0.12783272904173165,0.1160478517399719,0.11100338094033138,0.07250770468669392,0.07578779018096117,0.03606462047514536,0.02914143338666788,0.11922315662179615,0.15758965152518142,0.15160279448797537,0.2088721848246871,0.002916645533484073,0.002912800209221227,0.1434520855097356,0.14393408777624664
23,True,0.1056335190905388,0.017633000701719297,0.13496702522014528,0.4315169402526575,0.5033250999825775,6.598830700363811e-06,6.598830700363811e-06,6.598830700363811e-06,6.6296895199817375e-06,0.7420452722952992,1.1088813727688773e-05,0.026153343023347375,0.11920572141485752,0.06744490403369473,0.666877618643662,0.0003766834771120906,0.0033339902065288264,0.002054549989103711,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004815720021724701,0.1923644751436049,0.1276492395894471,0.115922374123262,0.11083349114651109,0.07267987380667425,0.07545416611702312,0.03589084775347562,0.028995581137943507,0.11947648351479097,0.15729314088097038,0.15213384941560523,0.20834040395368386,0.0028259098381124012,0.002819664077345653,0.1434326790701656,0.14402412588000457
24,True,0.10555700867992396,0.017524702956395313,0.13490111058776683,0.4310098740849926,0.5049043775557815,6.564418503167431e-06,6.564418503167431e-06,6.564418503167431e-06,6.594363714095848e-06,0.7420452722952992,1.1088813727688773e-05,0.025322187181034517,0.11891278430363479,0.0633069222319125,1.9069647864797061,0.000386996507776353,0.0033021188165955687,0.003496318275099915,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004966819833498448,0.19226807911288546,0.1274401042003987,0.11577296131234192,0.11065460187163861,0.07283506800715857,0.07512095761715018,0.03575548394798439,0.028874162767494698,0.11972019939772945,0.1570095012907691,0.15264136208707033,0.20781761653479766,0.002741095187075022,0.002728069923027147,0.1434190693726878,0.14411380624857426
25,True,0.10548046734263326,0.01743023208674875,0.13483054576126144,0.430471615467474,0.5029029712342902,6.572329904270865e-06,6.572329904270865e-06,6.572329904270865e-06,6.601037714836369e-06,0.7420452722952992,1.1088813727688773e-05,0.024514632905341394,0.11827356191905954,0.05256280276048244,1.134564310972039,0.00039226953302277977,0.003882980985563484,0.004173395667144166,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004810919926967472,0.1921740612398105,0.12719953808037238,0.11561676177365568,0.11047029340700797,0.07297842964880528,0.07481530293037861,0.03564663888925776,0.02877717214023458,0.11995889061732334,0.15673019243943723,0.1531294030448364,0.20728567610509283,0.0026593387650787298,0.002637778552423936,0.1434063895305189,0.14420161031789816
26,True,0.10540322840180366,0.017347793968238573,0.13475503987965873,0.42992573595256406,0.49988428303803545,6.6744245108589865e-06,6.6744245108589865e-06,6.6744245108589865e-06,6.701546908596863e-06,0.7420452722952992,1.1088813727688773e-05,0.023732560246488843,0.11753651196104432,0.03955020506241809,1.1096428226742672,0.0003958497099509125,0.002811141162283696,0.002859893475893258,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004982030077371746,0.1920840548954429,0.12693503403875211,0.11545133403728372,0.11027827699473865,0.07311094149627399,0.07451375503195642,0.03555689724333653,0.02870467841505742,0.12019551935028502,0.15644872675662533,0.1536254670845384,0.20674241637550195,0.002579108401801185,0.0025504918127591467,0.14339139391282055,0.14428355858168526
27,True,0.10532576598364463,0.017273914138331868,0.13467638326541553,0.42939637208710657,0.4987465408741034,6.847707864981708e-06,6.847707864981708e-06,6.847707864981708e-06,6.873009914513453e-06,0.7420452722952992,1.1088813727688773e-05,0.022976389350186643,0.11650430389198736,0.04965391501487775,1.1367217677855015,0.00039404258164504945,0.0022423533129583804,0.002126998169952105,True,True,False,False,False,0.0,False,0.0,False,False,1,False,none,0.00048349599819630384,0.19199722828661234,0.1266520724540606,0.11528286635784071,0.11007971590888309,0.07324372256471094,0.07419546492024076,0.03547723517214658,0.02865151917178797,0.12042811630900115,0.15617024024030418,0.15412307088952273,0.2062099757400545,0.0025011228429327836,0.0024657793664601356,0.1433742768502406,0.14435984866351462
28,True,0.10525107201618113,0.017204913925114956,0.13459979137986985,0.42890358837212245,0.5009889604032727,7.065676745262828e-06,7.065676745262828e-06,7.065676745262828e-06,7.089043753625317e-06,0.7420452722952992,1.1088813727688773e-05,0.02224209086295459,0.1153086282633898,0.06052474189708945,0.6479802881595713,0.00038930356885719065,0.0018253945006670841,0.0016905478634107749,True,True,False,False,False,0.0,False,0.0,False,False,1,False,none,0.00047969899605959654,0.19191322313675668,0.1263531633230149,0.11512487160304954,0.10988234072702499,0.073377305717964,0.07389353795264979,0.03540071748638281,0.028610670217869474,0.12065598322701176,0.15589604063470422,0.15461477473316998,0.20570062442662088,0.0024250736120252437,0.0023831943841822875,0.1433549046117051,0.1444307264647666
29,True,0.10517016952618341,0.017139211202083567,0.13451382230088335,0.42843152544954627,0.5045606686787869,7.234155669557029e-06,7.234155669557029e-06,7.234155669557029e-06,7.25540077335247e-06,0.7420452722952992,1.1088813727688773e-05,0.021509013854826398,0.11453989094047104,0.05020702401802857,1.709813197727732,0.0004017245508794494,0.0017155834959812456,0.0015922087187537144,True,True,False,False,False,0.0,False,0.0,False,False,1,False,none,0.0005016300128772855,0.1918313306692253,0.1260077562913972,0.11491849355242303,0.10967275596318095,0.07349073791484162,0.0735854127124168,0.03533282175405661,0.028574151815113743,0.12088136626765747,0.15562166047318013,0.155111677384433,0.20521322962625604,0.002348642905651989,0.0023012283335119353,0.14333299660212137,0.1444984501534673
