source_frame_idx,valid,rf_kpe_all_m,rf_kpe_targeted_m,rf_kpe_untracked_m,bone_direction_error_rad,bend_plane_error_rad,root_translation_error_m,root_yaw_error_rad,joint_velocity_rms_rad_s,joint_acceleration_rms_rad_s2,joint_jerk_rms_rad_s3,pose_jump_rms_m,left_foot_speed_m_s,right_foot_speed_m_s,left_source_stance,right_source_stance,foot_skating,ground_penetration_depth_m,joint_limit_violation_rad,self_contact_count_diagnostic,artifact,solve_time_s
304,True,0.32766801471931967,0.41567009667010985,0.29833398740238964,0.8032620047726009,1.2861026409454943,0.4269681544160658,1.9878894139181025,0.9062477458602198,12.40263831925082,147.5747377995785,0.045788561500498905,0.009111317719553402,3.0239680556848185,False,False,False,0.00953323747393611,0.0,0,False,0.0007836220029275864
305,True,0.35207163915797784,0.4529907690919288,0.31843192917999424,0.8388200139779166,1.265122164884094,0.42831016769352603,1.9837325031529147,0.8657074999990638,11.356761335227887,99.26631987199207,0.04996806821625169,0.012324228792304277,3.248350947026836,False,False,False,0.005306263124485351,0.0,1,False,0.0007870480185374618
306,True,0.39481638322804974,0.523741035975128,0.35184149897902356,0.9261861586858936,1.219380687517903,0.42994503318277033,1.863291069643616,1.8973234915516957,42.82987445663423,1180.3519837686215,0.060818529083391,0.023251424721159687,3.636925067125637,False,False,False,0.0051540521812539816,0.0,0,False,0.0036695080052595586
307,True,0.4395652960444024,0.6032898274419597,0.3849904522452167,1.0547947392639792,1.152869366456117,0.4311320851945525,1.5820870841048777,2.617626242667652,70.50763395573136,2680.78543132379,0.047454920690846364,0.17059545647517946,2.8443245876267906,False,False,False,0.009261333549174832,0.0,0,False,0.007747448980808258
308,True,0.4731010400951163,0.651807968597827,0.413532063927546,1.1949792977060738,0.9642858040601527,0.43297992483816033,1.1010524522836858,1.6674316685515829,65.31534942759478,3420.588686385443,0.03248336493631686,0.6323003636344158,0.5498656519952194,False,False,False,0.006975202107759116,0.0,0,False,0.007746646995656192
309,True,0.47842496350080177,0.644226927223726,0.42315764225982705,1.2503363695737826,0.8776449018660648,0.43626460264599515,0.7239128347274789,2.3413366649762786,62.762808406303556,1565.5241469555122,0.033291747927913874,1.5371200133783152,0.1867149268791614,False,False,False,0.004345032501145709,0.0,0,False,0.003569148015230894
310,True,0.4689627696336916,0.6193902884184316,0.41882026337211165,1.23340342194601,0.8509631973004446,0.43853520137018437,0.7970203919427069,1.6086450443098874,37.1175334288867,2578.0615724223517,0.03372126677758158,2.272564481665476,0.019701778110717057,False,False,False,0.002409847422231522,0.0,0,False,0.001459599006921053
311,True,0.4496623276690251,0.5849185290600575,0.40457692720534766,1.190967853289222,0.8723798123478572,0.44028559070716106,0.982326734756356,1.0674717179512636,23.552225863071556,879.7609616288158,0.036982065424719886,2.654331701805182,0.018358197846072566,False,False,False,0.009498175744932147,0.0,0,False,0.0007660789997316897
312,True,0.4276728160490238,0.546859823858406,0.38794381344589635,1.158358918416525,0.8596734852375061,0.44200660045806806,1.0376847462896457,1.2219713072861453,8.030708823941369,694.87337594951,0.04141077559840135,3.0887481080124752,0.05352883792876716,False,False,False,0.023306073975100365,0.0,0,True,0.0007719599816482514
313,True,0.39872694539920395,0.49939772197017823,0.3651700198755458,1.103310555052347,0.9327330380131066,0.4436618269513617,1.1985414013726436,1.1615876793770508,11.189907908595043,314.3858205158842,0.04343937805260243,3.189915273235596,0.048655477402789665,False,False,False,0.02381710684119296,0.0,0,True,0.0007652170024812222
314,True,0.364001816752653,0.44628878928736504,0.33657282590774895,1.0213602325898492,1.0526715184430777,0.44541766068602434,1.4334389876371025,1.086745900965688,14.761544145018448,186.3017684253581,0.04280487760471661,3.0243527634529035,0.04915723460008391,False,False,False,0.016779561755510347,0.0,0,True,0.0007642149867024273
315,True,0.3334125746488269,0.40169608196413115,0.3106514055437256,0.9410558599715966,1.1472837217042668,0.4470750414797349,1.627257053854144,1.1160126730684632,14.286246213162652,137.8127737406604,0.0402239627699985,2.7444646538730315,0.07368873251963594,False,False,False,0.010581439197905584,0.0,0,True,0.0007714990060776472
316,True,0.3171130208533314,0.38010794852683855,0.2961147116288289,0.8695589201816472,1.2385291843416995,0.44847123391192534,1.7975074430589149,1.1468080595450056,12.197199257108378,192.10141988885022,0.0372786057302603,2.346768739226802,0.10572451276273903,False,False,False,0.00993429403691287,0.0,0,False,0.0007727410120423883
317,True,0.33548220758664893,0.4105635683025348,0.3104550873480203,1.03015145366715,0.8339306346870742,0.44988240164493726,0.04297676962521746,1.0981650933804732,14.395080457160503,287.0888158075369,0.029828101528885355,1.380894065832221,0.29024282120127154,False,False,False,0.01743707781821028,0.0,0,True,0.0007715690007898957
318,True,0.3591087203197215,0.4462627590727143,0.330057374068724,1.0452932883750305,0.8810104954494562,0.4512515471822716,1.041752667006969,0.8788492769909438,18.051108140858016,443.0193502115038,0.024210286090663485,0.328461224448794,0.6759720229071545,False,False,False,0.027162829859158986,0.0,0,True,0.0007693039951846004
319,True,0.3655638139191243,0.4558074043344438,0.33548261711401794,1.118834394112066,0.7644131396423032,0.4527496844437401,0.8287037842233438,0.7612588122074692,23.15458773017326,449.11451656228945,0.024605726409026547,0.0651684492345788,1.1606596168823302,False,False,False,0.0301288376637169,0.0,0,True,0.0007584640115965158
320,True,0.36797089239943925,0.45995616326773414,0.337309135443341,1.1537021576160662,0.7840330585475455,0.4541473339595585,0.8906287907592787,0.9084858538781087,9.877951981649947,442.50550055459024,0.024510661003310022,0.028140974521152586,1.4198155414384905,False,False,False,0.029414630346286698,0.0,0,True,0.0007605279970448464
321,True,0.36859907181104157,0.46178355362934836,0.33753757787160604,1.1654893258183703,0.8175883428405888,0.4552057956606617,0.9735901087276277,0.8323542174228582,6.509726846592727,355.3667677119968,0.023639284086434627,0.046826187399027844,1.4464526061230407,False,False,False,0.025560813402509493,0.0,0,True,0.0007595269999001175
322,True,0.36764786170640645,0.4624142712606891,0.3360590585216456,1.1546851833786684,0.8369159367442854,0.4561894711478428,1.0336594417762188,0.6647489208268289,12.470552405357193,241.27595281761344,0.02274969784457454,0.044775432898419926,1.382053064822135,True,False,True,0.02009062676695128,0.0,0,True,0.0007704659947194159
323,True,0.3649111255281652,0.4618282645650265,0.33260541251587805,1.1201742055688806,0.8440997672199273,0.4569647149790249,1.0818359140745724,0.69708602248601,15.279799580744797,127.66125413494801,0.0222852933947498,0.037666850805661935,1.2674701432134614,True,False,True,0.013814530229876937,0.0,0,True,0.0007717699918430299
324,True,0.361035152604046,0.46185294154408085,0.3274292229573678,1.0643220036917265,0.7891903077412392,0.4560525204763436,1.0468878578364047,1.7998741775305456,36.6836849435401,801.908260395555,0.028309518420414664,0.049959896759498724,1.1230516290936239,True,False,True,0.0057474046801361655,0.0,0,True,0.0021765150013379753
325,True,0.35764001084848424,0.46453627405146203,0.3220079231141583,1.006965459110667,0.7580823527361712,0.455738178878598,1.0364325749712413,1.8167680376938118,22.35571560462604,1304.5285556083627,0.026034189177044486,0.04137654770062712,1.0420696071136768,True,False,True,0.0027561224768520107,0.0,0,True,0.0035771940019913018
326,True,0.35348378810604725,0.4657729352368875,0.31605407239576716,0.9630180903807367,0.7226954812436119,0.4557342720221042,1.0071384113710065,1.6944158493996273,25.317303053544,754.1010840776293,0.021425765264344802,0.0680016996898459,0.6386704819015511,True,False,True,0.004243258533813859,0.0,0,True,0.006470182997873053
327,True,0.349282299328215,0.46198622355879504,0.3117143245846883,0.930229778534855,0.6774126686578648,0.4558666529547108,0.9697946582903669,1.0233388288988365,25.480285118253313,1103.9898976157644,0.01514333870418269,0.04652133349427311,0.1332818244755959,True,False,True,0.0041058825184540435,0.0,0,True,0.005021213990403339
328,True,0.3464917636125758,0.4584715717344867,0.30916516090527213,0.9056061178000865,0.5798463340013728,0.4562399092639235,0.8251780234462516,0.6332231126980574,15.094750786911876,531.8382895372524,0.013121597232777307,0.03685507116067371,0.02492418528533421,False,False,False,0.004129451924945985,0.0,0,False,0.004290743003366515
329,True,0.34285486184780684,0.45249703819241605,0.3063074697329371,0.8709109869779567,0.5213464829890545,0.45698219647448257,0.7180290574773389,0.4821990001101521,10.498445000473241,274.15419399846905,0.01295243541781962,0.03298186690830417,0.00615406838908107,False,False,False,0.004430103520307234,0.0,0,False,0.00429285698919557
330,True,0.339391107936082,0.44550779232196763,0.3040188798074534,0.8301615189329251,0.49584444111076453,0.4578953634057442,0.7085517795605816,0.4691741184708326,7.618361877715178,192.38393534009361,0.013301845617378428,0.02139431027074399,0.01780584169333844,True,True,True,0.003895192112535974,0.0,0,True,0.0029012649902142584
331,True,0.3358069186140648,0.4376192374899522,0.3018694789887691,0.788171845225608,0.46718824235433515,0.458922977284817,0.7059703062950615,0.4938209367615389,3.897929611438275,156.61662107361485,0.012755220633363854,0.01435343061057953,0.016185990023563652,True,True,True,0.003129063593152506,0.0,0,True,0.002168380015064031
332,True,0.3319318100787845,0.4285394541903346,0.29972926204160094,0.7451452941379988,0.4347838871389792,0.4600209104443791,0.6823979927078319,0.5791105341457721,4.371676496844363,56.029314077251904,0.012120761101825734,0.014373940661044393,0.009047882692630928,True,True,True,0.0027272433116883824,0.0,0,True,0.002166956983273849
333,True,0.3284912783327891,0.41932710766025544,0.2982126685569671,0.7072096097356505,0.41279662613675167,0.46112853440292245,0.6525436958959363,0.46669644467058174,5.194086198351239,217.1867214951824,0.009751409862162205,0.03361424787690325,0.009569379263270774,False,False,False,0.0030607397601033256,0.0,0,False,0.001453809003578499
334,True,0.3246575665242949,0.4083916157461969,0.2967462167836608,0.674629443397354,0.39769908829532974,0.4624093049159423,0.5900411119053108,0.5191457994207305,4.326233695183253,132.46192104382962,0.008880877653553812,0.05272405003108582,0.00658381904097086,False,False,False,0.003515807204756421,0.0,0,False,0.0014684360066894442
335,True,0.320248482686746,0.3959811394647057,0.2950042637607594,0.6640448567866012,0.3798336425964295,0.4636962800515048,0.5467124202940492,0.5344793223895123,6.897488670485743,143.03213085976657,0.008191768667440324,0.220025839877301,0.0036810630113372,False,True,False,0.00428471268411521,0.0,0,False,0.0014754000003449619
336,True,0.31526543121506934,0.3827993023807989,0.2927541408264928,0.677336387967258,0.35405547570045326,0.464889932229817,0.5361050424409258,0.627298755339429,8.40151613809152,77.55680114777698,0.009363176361887219,0.4922413872281306,0.0012296250959833526,False,True,False,0.004814454537946241,0.0,0,False,0.0014631270023528486
337,True,0.3107423548068678,0.3725156341504742,0.29015126169233235,0.6988150590591016,0.3582585203681404,0.46587243587263094,0.49916976006685776,0.44256642339760066,7.779271507231792,343.58737130180367,0.008922944557303497,0.6082040345325244,0.0015651238337887861,False,True,False,0.004670167136718988,0.0,0,False,0.0007664989971090108
338,True,0.30622960503440694,0.36446552035214685,0.286817633261827,0.7174803891976365,0.406948537505806,0.46677028075009125,0.42378282129099665,0.4668129384954647,2.7117431501710914,219.8400328274957,0.008432493396436598,0.5902624890717969,0.003802349830259826,False,True,False,0.004774184357676117,0.0,0,False,0.0007743540045339614
339,True,0.3033183659466808,0.36191130403622124,0.2837873865835007,0.7290382134273763,0.4502033789666733,0.4675267263679769,0.3817050685109336,0.36275932216013324,5.40569524972893,162.86664359609554,0.007164211984314892,0.49713034726054556,0.008980519741697128,False,True,False,0.0035961379698610674,0.0,0,False,0.000769505015341565
340,True,0.30110628994901595,0.36282649833551095,0.2805328871535177,0.7268085515846946,0.5012799787377088,0.46810011564079607,0.3360760873104871,0.2923987798996102,9.611423964369054,145.5222164234633,0.006639522800657518,0.36178447719261525,0.00787999132079548,False,True,False,0.0022718077002342758,0.0,0,False,0.0007689339981880039
341,True,0.30263884976094424,0.3717843151510758,0.2795903612975671,0.7179083043617047,0.5187108088637682,0.4687379747504169,0.33888744918851765,0.7404793381048871,16.28708126472748,287.77026270385227,0.009230584406477971,0.10695671860996026,0.009837406737131682,False,True,False,0.006615449084107354,0.0,0,False,0.0021797509980387986
342,True,0.30456155482949676,0.3802490071543648,0.2793324040545407,0.7036268330487874,0.506656495659009,0.46914145712114047,0.3562775053307228,0.8054798698593442,10.964526197270246,530.7319933073198,0.008735741040282036,0.13079694839585046,0.008897415010477819,False,True,False,0.005499110383868347,0.0,0,False,0.0028738739783875644
343,True,0.30803510845118226,0.3885028270016837,0.2812125356010151,0.6994371407130878,0.4152746569479059,0.46942929405183015,0.478163499913979,0.28206362878341973,16.31086041100325,678.6254229520989,0.0058289524644350565,0.059796857581997306,0.007644859782599577,False,True,False,0.0031893426587738614,0.0,0,False,0.0007635339861735702
344,True,0.3119699937956673,0.3965005728055867,0.2837931341256942,0.7013422202056304,0.3550020735832766,0.4697213482684158,0.6380884788742246,0.2881536283939583,3.112791272848211,462.554580351819,0.006781908912330421,0.021547124719882318,0.01242163725934793,False,False,False,0.0016621930344022148,0.0,0,False,0.0007634039793629199
345,True,0.31491957109347946,0.4019926670064058,0.28589520578917066,0.7034580771739009,0.35469779831509674,0.4700639129990424,0.7947562510276008,0.2803691108850919,2.089163541361296,65.67771837487733,0.007451869525732984,0.014315040083252096,0.010386500135125392,False,False,False,0.0012696409272567547,0.0,0,False,0.0007669000187888741
346,True,0.31635567187024055,0.4049533534386708,0.2868231113474305,0.7031992104281871,0.440350032024382,0.4704250596641772,0.954335763283159,0.271099064844772,1.4690923442645618,44.17835312069894,0.007597400208271436,0.007611202234986732,0.010416121492014577,False,False,False,0.0012687269639993452,0.0,0,False,0.0007600470271427184
347,True,0.3146853077160807,0.40297179818400103,0.28525647756010725,0.6936457166591573,0.6005215005269648,0.47079801627738627,1.1750791152312792,0.2576994272584466,1.769377777189746,33.08908616646998,0.007369792310609352,0.002458515994792277,0.025955390268692455,True,False,False,0.0020043344372480936,0.0,0,False,0.0007562999962829053
348,True,0.31262284219515213,0.39930200043106745,0.283729789449847,0.6823572723957612,0.7089673528283139,0.47114606069685094,1.3128535401877222,0.2321143222722351,2.907408620213539,60.90199001336084,0.0062298884861993085,0.00296607000471269,0.09110979424895342,True,False,False,0.0026945551648750263,0.0,0,False,0.0007558689976576716
349,True,0.31181861730087895,0.3967473324998515,0.28350904556788814,0.6777587303285398,0.7321541625416289,0.4714314887210632,1.346049482591737,0.25237569166225227,4.844868565466974,71.13149564199071,0.006248562584617214,0.002939174797203106,0.3020286602294381,True,False,False,0.002883296941985877,0.0,0,False,0.0007622710254509002
350,True,0.3096157335089547,0.39201101530700816,0.28215063957627023,0.6772969595340071,0.7203560372934054,0.47163675767219543,1.33983407773224,0.35967537930171173,5.408422604098779,50.01676573201799,0.008205376364335786,0.0031934639172361305,0.5891314268396154,True,False,False,0.0030267065230834677,0.0,0,False,0.000760498020099476
351,True,0.3055441874049771,0.3853582196962936,0.2789395099745382,0.6801302815205506,0.7102587600233713,0.47177946191845455,1.3250279575522037,0.44461463725160955,4.250202802402205,87.97605276796865,0.00978758017385789,0.00592032955364097,0.7638314244486941,True,False,False,0.0034944411658235103,0.0,0,False,0.0007530939765274525
352,True,0.30059722942835027,0.38029660085150285,0.2740307722872994,0.6908653595596737,0.7030361710593666,0.4715749384491046,1.2793995273637262,1.4393741198546437,33.4052107110813,938.2983557128339,0.014113130006084884,0.009035263031381111,0.8247744095885062,True,False,False,0.006154051504992859,0.0,0,False,0.007725797011516988
353,True,0.293738682621532,0.3724182325968368,0.26751216596309707,0.6859476765416948,0.6953858192849455,0.4714059675024613,1.2538888832130777,0.5998580354085608,30.460867913694045,1870.8928119893917,0.010908064818738952,0.011350402841959293,0.813038664413831,True,False,True,0.006503247748015204,0.0,0,True,0.007291154994163662
354,True,0.28613005822734994,0.3636846134741887,0.26027853981173704,0.6736906582577091,0.6998936626903429,0.4711467610113573,1.2457219234183419,0.492108400906768,8.677875965433804,695.7270416209034,0.010537829490041698,0.009671326158183901,0.7900861842053455,True,False,False,0.0066375924080668645,0.0,0,False,0.00728419199003838
355,True,0.2783068085241082,0.35453118689891977,0.252898682399171,0.6520458518608371,0.7089025819982491,0.47079986006448593,1.2533309743323686,0.48362766456400347,9.833134846306521,178.9497123928184,0.01005383910361649,0.008080489558116079,0.7449257212975806,True,False,False,0.006468936240596796,0.0,0,False,0.00728434300981462
356,True,0.2716061883082855,0.34518490184874867,0.2470799504614644,0.6309109924776359,0.7025393813954995,0.47065073482951747,1.2603718312033871,0.3188785317180872,10.203359879062084,374.065425819476,0.008283794179738827,0.01467533863637834,0.6429551525523228,True,False,True,0.004839741802858366,0.0,0,True,0.0007904850062914193
357,True,0.26906255580833877,0.3419200680180804,0.2447767184050916,0.6066938387470179,0.6391099873760135,0.47026509562961427,1.205644064332886,0.45347021982817026,5.561613936108734,352.7054882326666,0.004752192703123833,0.009165205221133467,0.2316343736863223,True,False,False,0.0020236402139704127,0.0,0,False,0.0007874889997765422
358,True,0.2674003426061546,0.3399134249820909,0.24322931514750912,0.5776628323140361,0.583134063614386,0.4696403890604867,1.1553063660363478,0.6740974416538856,7.536788431829804,127.75839289670795,0.005804993894291926,0.009242310381552573,0.05074427084766264,True,False,False,0.0,0.0,0,False,0.0015090130036696792
359,True,0.266379492893031,0.3377601591007573,0.2425859374904555,0.5587525073924762,0.5694641880159679,0.4692352375631545,1.092063363816222,0.4292219292358456,8.83973283621752,452.8266347536277,0.004310536887905741,0.008861706264017315,0.005489608602662008,True,False,False,0.0,0.0,0,False,0.0015248330018948764
360,True,0.26456373964515123,0.33321585261166525,0.2416797019896466,0.5404993890161705,0.5739757515664865,0.4689069733882332,1.0634476397867718,0.4398449731888457,4.1992868333301345,206.0419256102313,0.005126674024248894,0.006453922016688577,0.006206256298482268,True,False,False,0.0004215562831770287,0.0,0,False,0.002247669006465003
361,True,0.2624544743388427,0.32859372345235244,0.24040805796767284,0.5278196296339827,0.5719721795196104,0.4687068617170732,1.0638271120754328,0.35232629795604903,3.88121012084855,145.49327612598614,0.004773518730460576,0.0043130579550610644,0.007754286646820122,True,True,False,0.000712311086356986,0.0,0,False,0.002235637017292902
362,True,0.26020187815751744,0.32419324250124404,0.23887142337627523,0.5175240418943419,0.6001321125187463,0.4684698439032544,1.1014522115949734,0.30819528858441714,2.6722660904520246,56.699702310418765,0.0043716855811366554,0.0038743635677034646,0.00786676211513593,True,True,False,0.0007842027534615947,0.0,0,False,0.0022449539974331856
363,True,0.2586619743932609,0.3214460376987405,0.23773395329143432,0.5104440565800549,0.6379747885264754,0.4681974019897958,1.1263563001255188,0.21440855825215996,3.267116275148401,73.57845179042435,0.0035968470149060207,0.0026909714687165655,0.0051218234724980825,True,True,False,0.0007604068256227541,0.0,0,False,0.001521597005194053
364,True,0.2574316374416524,0.3192115447270285,0.23683833501319365,0.5045253271124293,0.662621424268743,0.46795761677646014,1.1396857222019594,0.21502739754497216,1.2130050709661306,86.38450472824454,0.003476417230229708,0.0017720711677470763,0.002246638990711558,True,True,False,0.0007028903453460116,0.0,0,False,0.0015086029889062047
365,True,0.25627412033445185,0.317068993130337,0.23600916273582348,0.5004881551460579,0.6598572036498485,0.46773936705857383,1.1524336625886222,0.20899467934638163,1.472399728528726,24.073047876311115,0.003433363261979137,0.0013860557822620966,0.0012870043532474502,True,True,False,0.0007818280455675047,0.0,0,False,0.0015075999835971743
366,True,0.25528187550411596,0.3152840670213064,0.2352811449983859,0.4992396410057352,0.6451260875326222,0.46753383366061185,1.1607542735100793,0.2005101471420394,1.1551628508879892,17.897352218690287,0.003388587414497281,0.0005811325792913477,0.0015021498815947145,True,True,False,0.0009407446859758615,0.0,0,False,0.0015165869845077395
367,True,0.2549510825373394,0.3146434245620665,0.2350536351957636,0.49989729702335217,0.6164686893574606,0.46732629765734196,1.139091657799166,0.1826060741265898,0.9997827258840188,27.500001273484777,0.003206482112190244,0.0010381556649232614,0.0024202850634775725,True,True,False,0.0010775225159033956,0.0,0,False,0.0015053869865369052
368,True,0.25450089423258904,0.3138870944793236,0.23470549415034414,0.4997946257687902,0.6005065828546218,0.4671681939289087,1.1305636662435865,0.2149813870868961,1.6168568147941802,48.96303650019031,0.0034303372766577877,0.0015275896952380368,0.0016816007286484561,True,True,False,0.0013306420002319169,0.0,0,False,0.0022330420033540577
369,True,0.2542977056691874,0.3138719720416792,0.2344396168783568,0.4995837467176444,0.5826717617142473,0.4670065432367851,1.1220765774309092,0.17675088988559917,1.9545673418548593,76.64856398181803,0.003051825366938475,0.001454387711901363,0.002123486648139239,True,True,False,0.0014998436073232879,0.0,0,False,0.0022477690072264522
370,True,0.2543889877876457,0.31445129187004284,0.23436821976017988,0.49974008310610135,0.5532277272719428,0.4668504766484271,1.1053320798542858,0.15355092304483345,1.6923143629121957,19.93572568743932,0.002960442821267192,0.0008289795727513853,0.0030053078541235853,True,True,False,0.0015439332292322295,0.0,0,False,0.002239374996861443
371,True,0.2546399464700447,0.31530277139349727,0.23441900482889377,0.5000132496931395,0.5202934397160639,0.4667008740426607,1.0815614136877856,0.1355758738838985,1.725466566307865,18.178669180444935,0.0028140977755261435,0.0013323094209279202,0.002998201929734849,True,True,False,0.001603973588731036,0.0,0,False,0.002237089996924624
372,True,0.2549128826035987,0.31624285405085395,0.234469558787847,0.5003615063960497,0.4908795471612546,0.46655411393662294,1.0563191894214985,0.1498504370620073,1.9748485125498276,16.98631276527625,0.0030259873882269657,0.001537962117529251,0.0028111944397096345,True,True,False,0.0016451589025072103,0.0,0,False,0.002950067981146276
373,True,0.2550880908090523,0.31710031221861074,0.23441735033919953,0.4998528837114087,0.4710783543516026,0.4664184243089447,1.0374347130992225,0.1585893781447408,1.722705767169967,32.2834276229179,0.0028709962042199203,0.0031059873822067525,0.0024872792236500037,True,True,False,0.0016429197086752449,0.0,0,False,0.0029766779916826636
374,True,0.2552186011610812,0.3177637593901691,0.23437021508471848,0.49952940425452613,0.45371343162888755,0.46625339422691237,1.0249096487002654,0.07468904770113194,2.6482420945393135,106.92757408254315,0.0017275941159143322,0.003319369979930355,0.0018432097794716233,True,True,False,0.0016919310180397596,0.0,0,False,0.0007876289892010391
375,True,0.2554499065952222,0.3186565450968905,0.23438102709466613,0.499652887144171,0.4403495979885804,0.46612430963297935,1.0137092231264169,0.10285512164752977,0.8863575999727649,101.11277781250591,0.0022808520486852384,0.0026634583603264085,0.0011527877278317657,True,True,False,0.00170591209298958,0.0,0,False,0.0007915970054455101
376,True,0.2557891802869037,0.3197616158870808,0.2344650350868446,0.5003476764221149,0.4301836422884577,0.46602878129298775,1.0033300943767482,0.11440167926252215,0.5119272178499602,17.754913550132773,0.0024627683933801906,0.002162386759473055,0.0009545315674280186,True,True,False,0.0017517144859201857,0.0,0,False,0.0007895420130807906
377,True,0.2561984642241087,0.32088302350624065,0.23463694446339797,0.5016683002152832,0.4240364021791743,0.4659519854899674,0.9933289383996564,0.11506088124328152,0.4813149837143629,12.542981605290777,0.0025264893578713656,0.0014187473699889992,0.000871168088408635,True,True,False,0.0018354076747009711,0.0,0,False,0.0008031490142457187
378,True,0.2565898456551637,0.3218116808395323,0.23484923392704082,0.5031011714540194,0.420638812920346,0.4658886846269011,0.9828024093243026,0.10767419548521595,0.6058070834833122,10.728051223310906,0.002490232609724181,0.0011527172500650576,0.000612902727059127,True,True,False,0.0018918566855684622,0.0,0,False,0.0007884099904913455
379,True,0.256861433627859,0.32243228925711165,0.23500448175144148,0.5041977970125961,0.41696009219479485,0.465831979704926,0.970897126774672,0.09827320553338098,0.780122434700065,8.078361790572329,0.002375485532053792,0.0018890174603862517,0.000467304121893418,True,True,False,0.0019407920365512258,0.0,0,False,0.0007910050044301897
380,True,0.2570279597066582,0.32273054207905655,0.23512709891585878,0.5052099157252442,0.412144560270553,0.46577160107959814,0.9567450447887911,0.09198458979197575,0.7529707855391261,4.515311481131703,0.0023357306672095453,0.0027304901662376555,0.0003138350397236621,True,True,False,0.0019932738180837833,0.0,0,False,0.0007892620051279664
381,True,0.2571429754064203,0.32281690161807086,0.23525166666920347,0.5068628013797197,0.40584961972216704,0.4657079251163872,0.9398749700455291,0.08779130046927827,0.6430584786381373,5.963391695824923,0.0023773343235255775,0.002247552657468411,0.0002331842663124115,True,True,False,0.0020359081795842966,0.0,0,False,0.0007853949791751802
382,True,0.2572009711172682,0.32269757933616117,0.23536876837763723,0.5083450552112097,0.39809806488583466,0.4656434203053832,0.9214426107539873,0.08277457061133517,0.5907548285959263,6.116487185227192,0.002418579960773635,0.001985262177297673,0.00042874058406886954,True,True,False,0.0020519525611059995,0.0,0,False,0.0007824089843779802
383,True,0.2571493086345773,0.3222193406545453,0.23545929796125462,0.5092262194842629,0.39016714730644986,0.46558543319697004,0.9020897770280432,0.08005323323420843,0.5672068858335765,3.733777231002261,0.0025120933970817394,0.001779644891680308,0.00046818148816821627,True,True,False,0.0020481001332992525,0.0,0,False,0.0007790130039211363
384,True,0.2570359158619384,0.3216309938087585,0.23550422321299838,0.5095448884822354,0.38147432867522063,0.46552087929202285,0.8814362004881537,0.07809098321895788,0.49381506967699973,4.587709212707614,0.0026122494264615805,0.0014872771289519693,0.0010085304583235372,True,True,False,0.0020446606020847,0.0,0,False,0.0007770190131850541
385,True,0.2568708346969275,0.3208520146639451,0.23554377470792165,0.5088464852665591,0.3722452498923253,0.4654535149176085,0.8584722875880904,0.0760002277022128,0.5729934801969953,6.330444434631943,0.002750558682630773,0.0012453254473758165,0.0019307298490725592,True,True,False,0.002057967389019486,0.0,0,False,0.0007777699793223292
386,True,0.2567178737612976,0.3199931296210557,0.23562612180804496,0.507776650083336,0.3642902156921064,0.4653842369855755,0.8345291829946602,0.0746576632565459,0.5965461768502979,4.780225465602193,0.002929713466753,0.0013256511855285126,0.0027085456174178587,True,True,False,0.002069559900775073,0.0,0,False,0.0007803360058460385
387,True,0.2565987677825598,0.3191696691458081,0.23574180066147707,0.5073371519431379,0.3577643635016555,0.46531637562000233,0.8102216440756491,0.07251204798362987,0.5753528837958896,6.680589738912476,0.003151893145502065,0.0015390999191663972,0.0031697554862249225,True,True,False,0.002077719227638589,0.0,0,False,0.0007825600041542202
388,True,0.25652313046647407,0.3183504514127951,0.23591402348436707,0.5078781574741646,0.35209990236075717,0.4652623241052848,0.7845956248867427,0.07346948971082046,0.6253498190591493,4.892433658741499,0.0034329641968134273,0.002170910872001343,0.0034684043921715817,True,True,False,0.0020814902008709796,0.0,0,False,0.0007787530194036663
389,True,0.2564893323168231,0.31749857478041377,0.23615291816229286,0.5091465266563454,0.3481801348858703,0.46522558479545245,0.7590136271357197,0.08005156512101484,0.6300644020378613,3.5096221632195213,0.003837792640976211,0.002923665069470945,0.0037837026157396293,True,True,False,0.002089360647215108,0.0,0,False,0.000779814989073202
390,True,0.256450823866608,0.3164308922376092,0.23645746774294096,0.5102097271208035,0.34630396894851373,0.4651664416310753,0.7382783482663393,0.13580714959541038,1.790026385419656,43.09490532798719,0.004608707184170635,0.004137064577736727,0.005200138351242522,True,True,False,0.0019841141833568717,0.0,0,False,0.001508030982222408
391,True,0.25656366165035227,0.3157867374944626,0.23682263636898215,0.5118509721510953,0.3453491307299715,0.4651318599127983,0.716763323556961,0.11320813683372638,0.977255884925436,75.15469647418871,0.004642206324183543,0.006493735214227265,0.00532734260118183,True,True,False,0.001907591850737066,0.0,0,False,0.0015119689924176782
392,True,0.25680895838072626,0.3154485425713023,0.23726243031720087,0.5140202159928502,0.3459993865127462,0.46510034437739545,0.6950564639355601,0.09799109657402169,0.6458521734327489,15.907048889873424,0.004890454313115737,0.007202909895953435,0.005835458336714046,True,True,False,0.001854912223255933,0.0,0,False,0.0015002069994807243
393,True,0.25722104396388157,0.31554519367067524,0.2377796607282837,0.516499512867842,0.34741693383267835,0.46507109087047865,0.6737273358106737,0.08858884197544933,0.4767590490859895,7.810888227957876,0.005188126587779427,0.00763166019972197,0.006224600018386522,True,True,False,0.0018197837070735318,0.0,0,False,0.0015092440007720143
